"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.849116200E-1,-5.110245943E-2,-1.266586781E-2,2.466773987E-2
4.899309950E-1,-4.019486904E-2,-2.539038658E-3,2.809238434E-2
4.949503700E-1,-3.062981367E-2,-2.028226852E-3,2.081966400E-2
4.999697450E-1,-3.777408600E-2,3.123998642E-3,5.389404297E-2
5.049891200E-1,3.831088543E-3,1.888680458E-2,3.685855865E-2
5.100084950E-1,1.071053743E-2,2.493405342E-2,3.656864166E-2
5.150278700E-1,2.013790607E-2,1.899027824E-2,1.372623444E-2
5.200472450E-1,3.445309401E-2,1.311695576E-2,-3.499031067E-2
5.250666200E-1,3.566616774E-2,1.324069500E-2,-8.557319641E-3
5.300859950E-1,4.034894705E-2,4.172849655E-2,3.183937073E-2
5.351053700E-1,4.740333557E-2,3.446185589E-2,1.969528198E-2
5.401247450E-1,3.560268879E-2,4.175841808E-2,3.022956848E-2
5.451441200E-1,4.169237614E-2,2.068161964E-2,-3.179550171E-3
5.501634950E-1,3.567487001E-2,1.662087440E-2,-8.938789368E-3
5.551828700E-1,1.863425970E-2,-1.456141472E-3,-1.694583893E-2
5.602022450E-1,2.713739872E-3,-5.143761635E-3,-3.672504425E-2
5.652216200E-1,1.407974958E-2,9.020328522E-3,-5.749511719E-2
5.702409950E-1,1.832878590E-2,-6.779909134E-3,-1.406288147E-2
5.752603700E-1,4.403305054E-2,-3.612160683E-3,1.233100891E-2
5.802797450E-1,4.260826111E-2,1.742959023E-3,2.062606812E-2
5.852991200E-1,3.538066149E-2,1.146113873E-2,3.945446014E-2
5.903184950E-1,2.600222826E-2,2.329421043E-2,5.332756042E-2
5.953378700E-1,2.493441105E-3,2.643561363E-2,5.871963501E-2
6.003572450E-1,6.514012814E-3,2.827215195E-2,6.048870087E-2
6.053766200E-1,-2.545833588E-3,3.472769260E-2,3.610897064E-2
6.103959950E-1,-3.177046776E-3,2.916765213E-2,5.976676941E-3
6.154153700E-1,2.589046955E-2,3.081619740E-2,-1.558780670E-2
6.204347450E-1,4.787802696E-3,4.331088066E-2,-8.442878723E-3
6.254541200E-1,6.314456463E-3,3.082263470E-2,-1.914119720E-2
6.304734950E-1,-4.144787788E-3,3.522408009E-2,-2.140045166E-2
6.354928700E-1,8.162856102E-4,3.616869450E-2,-4.609107971E-3
6.405122450E-1,-1.096016169E-2,4.074323177E-2,-1.405334473E-2
6.455316200E-1,4.591464996E-3,2.045297623E-2,2.725601196E-3
6.505509950E-1,6.863474846E-3,1.832878590E-2,8.725166321E-3
6.555703700E-1,1.861113310E-2,1.978230476E-2,1.348781586E-2
6.605897450E-1,2.424597740E-2,1.784563065E-2,1.825428009E-2
6.656091200E-1,3.687566519E-2,1.008272171E-2,4.013061523E-3
6.706284950E-1,3.987520933E-2,1.655232906E-2,1.955699921E-2
6.756478700E-1,3.107708693E-2,-3.099322319E-3,1.004123688E-2
6.806672450E-1,2.595192194E-2,1.155376434E-3,5.348205566E-3
6.856866200E-1,3.276079893E-2,-1.125431061E-2,1.493740082E-2
6.907059950E-1,2.893602848E-2,7.275462151E-3,2.799224854E-2
6.957253700E-1,2.640384436E-2,-5.754232407E-4,3.734874725E-2
7.007447450E-1,5.017995834E-3,-7.279872894E-3,1.929187775E-2
7.057641200E-1,1.007997990E-2,-4.444241524E-3,2.154827118E-2
7.107834950E-1,1.164031029E-2,-1.474153996E-2,5.959510803E-3
7.158028700E-1,1.442360878E-2,-1.077854633E-2,1.778507233E-2
7.208222450E-1,1.709502935E-2,-5.654931068E-3,-1.341819763E-3
7.258416200E-1,6.688296795E-3,-7.619142532E-3,1.294422150E-2
7.308609950E-1,1.048147678E-2,-1.200747490E-2,1.523971558E-2
7.358803700E-1,1.308143139E-2,-1.157248020E-2,-1.571750641E-2
7.408997450E-1,2.269822359E-2,-1.103675365E-2,-1.552200317E-2
7.459191200E-1,4.855334759E-3,-9.356021881E-3,-5.832672119E-3
7.509384950E-1,2.157008648E-2,-7.615447044E-3,2.298355103E-4
7.559578700E-1,1.682579517E-2,-9.490251541E-3,-5.639076233E-3
7.609772450E-1,1.217448711E-2,6.484150887E-3,3.971099854E-3
7.659966200E-1,1.344943047E-2,-9.719133377E-3,1.588249207E-2
