"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.874918907E0,2.071117163E-1,-3.750278950E-1,2.401380539E-1
1.884983018E0,-2.747152746E-2,-4.793121815E-1,2.662467957E-1
1.895047118E0,-1.255702376E-1,-4.733347893E-1,2.617092133E-1
1.905110936E0,-1.358035803E-1,-3.639438152E-1,2.893457413E-1
1.915174519E0,-9.646524489E-2,-2.162518501E-1,1.579103470E-1
1.925237903E0,-4.423928261E-2,1.743316650E-3,3.445720673E-2
1.935301045E0,-2.557173371E-2,3.597834110E-1,5.184268951E-2
1.945405045E0,1.563933492E-2,8.455305099E-1,1.065511703E-1
1.955506170E0,8.826212585E-2,1.145253181E0,1.770009995E-1
1.965604640E0,1.757380515E-1,1.192003250E0,3.105669022E-1
1.975701028E0,3.350711763E-1,1.015360355E0,2.720232010E-1
1.985795501E0,4.872997999E-1,7.099852562E-1,2.927026749E-1
1.995888301E0,5.713231564E-1,2.228033543E-1,3.096389771E-2
2.005979491E0,4.662573934E-1,-1.124081612E-1,-9.767436981E-2
2.016069263E0,2.488967776E-1,-3.882207870E-1,-1.215753555E-1
2.026192915E0,-1.423621178E-2,-4.984819889E-1,-9.787559509E-2
2.036313831E0,-2.622470856E-1,-4.666864872E-1,-3.850364685E-2
2.046433111E0,-3.281654119E-1,-3.067464828E-1,-8.157730103E-2
2.056550226E0,-2.081335187E-1,-1.213624477E-1,-7.957172394E-2
2.066665300E0,1.888385415E-2,2.724313736E-2,-1.245307922E-2
2.076778478E0,2.839292884E-1,1.620962620E-1,3.329086304E-2
2.086889822E0,3.874070048E-1,2.653136253E-1,1.123867035E-1
2.096999455E0,3.485113978E-1,3.333988190E-1,2.053251266E-1
2.107108855E0,1.570419073E-1,3.680226803E-1,2.040138245E-1
2.117218121E0,-2.924934030E-2,3.632235527E-1,9.689903259E-2
2.127327287E0,-1.378940195E-1,3.086254597E-1,3.543281555E-2
2.137436387E0,-9.227997065E-2,2.770736217E-1,5.832862854E-2
2.147545320E0,4.082292318E-3,2.274172306E-1,2.037324905E-1
2.157654320E0,6.061962247E-2,2.046098709E-1,1.841993332E-1
2.167763486E0,6.679147482E-2,1.030185223E-1,-1.440896988E-1
2.177872752E0,5.844786763E-2,-4.991006851E-2,-1.855859756E-1
2.187999785E0,5.630981922E-2,-2.047703266E-1,1.745061874E-1
2.198126718E0,5.263298750E-2,-1.841044426E-1,2.237157822E-1
2.208253618E0,1.474276781E-1,-1.605939865E-1,3.386964798E-1
2.218380551E0,2.503510714E-1,-1.327755451E-1,3.075008392E-1
2.228507551E0,2.740694284E-1,-9.518146515E-3,8.763504028E-2
2.238634717E0,2.423675954E-1,2.147707939E-1,-1.546163559E-1
2.248741550E0,1.107631326E-1,4.581408501E-1,-2.890586853E-2
2.258848450E0,-1.270765066E-1,5.708365440E-1,1.753330231E-2
2.270223971E0,-1.797501147E-1,5.093131065E-1,6.697654724E-3
2.280285971E0,-7.120326161E-2,3.047976494E-1,5.643844604E-2
2.290347971E0,2.348574996E-2,-3.003382683E-2,7.213211060E-2
2.300410971E0,7.108533382E-2,-3.264019489E-1,2.133083344E-1
2.310473304E0,2.027237415E-2,-5.170269012E-1,1.377353668E-1
2.320536054E0,-5.509009957E-2,-4.461324215E-1,1.725473404E-1
2.330598254E0,-1.212249249E-1,-2.258117199E-1,1.590261459E-1
2.340660920E0,-1.428132057E-1,8.414673805E-2,9.473133087E-2
2.350723920E0,-5.734762549E-2,3.411149979E-1,1.356821060E-1
2.360787045E0,1.251132488E-1,3.997077942E-1,1.217489243E-1
2.370850267E0,2.048731148E-1,2.779202461E-1,4.762554169E-2
2.380913467E0,1.487215161E-1,1.144285202E-1,5.448341370E-2
2.390976376E0,-8.004558086E-2,-1.838929653E-1,-7.781314850E-2
2.401039126E0,-3.250837922E-1,-3.772499561E-1,-2.246456146E-1
2.411102049E0,-4.873188734E-1,-4.516205788E-1,-1.083631516E-1
2.421165406E0,-5.177479386E-1,-3.828179836E-1,-3.681468964E-2
2.431264139E0,-4.650689065E-1,-2.102091312E-1,3.356933594E-2
2.441360701E0,-2.439228296E-1,1.033585072E-1,2.095794678E-2
2.451455465E0,-5.212107301E-2,3.259084225E-1,8.976364136E-2
2.461548465E0,8.471319079E-2,4.800980091E-1,2.414321899E-2
2.471639780E0,2.094492316E-1,4.724054337E-1,-4.675865173E-2
2.481729630E0,2.539673150E-1,3.381299973E-1,5.489540100E-2
2.491818153E0,2.955547571E-1,1.825923920E-1,5.125331879E-2
2.501905425E0,3.610827327E-1,2.141594887E-2,9.745502472E-2
2.512027164E0,4.244582355E-1,-9.312534332E-2,1.383590698E-1
2.522146414E0,4.209568799E-1,-8.370542526E-2,1.886177063E-1
2.532263294E0,3.167662323E-1,-2.631950378E-2,1.407527924E-1
2.542377947E0,1.246607304E-1,7.889127731E-2,7.847213745E-2
2.552490576E0,-1.258319765E-1,1.328585148E-1,7.081317902E-2
2.562601397E0,-3.011689782E-1,1.462562084E-1,1.220674515E-1
2.572710569E0,-3.520798981E-1,1.263031960E-1,1.197643280E-1
2.582818135E0,-3.156591058E-1,1.119263172E-1,4.265117645E-2
2.592925568E0,-2.177206725E-1,8.559346199E-2,-9.906101227E-2
2.603032834E0,-1.024780273E-1,4.405736923E-2,-3.905963898E-2
2.613140100E0,5.169987679E-3,-4.837036133E-3,6.493854523E-2
2.623247333E0,7.219547033E-2,-6.901502609E-2,6.177997589E-2
2.633354666E0,1.787628531E-1,-9.726381302E-2,-2.991199493E-2
2.643462099E0,2.056635022E-1,-1.116931438E-1,-4.114913940E-1
2.653569632E0,1.947165430E-1,-2.294251919E-1,-2.938785553E-1
2.663677198E0,2.108677030E-1,-3.304102421E-1,3.233327866E-1
2.673802264E0,1.736132503E-1,-3.388226032E-1,1.104230881E-1
2.683927464E0,9.066179395E-2,-2.552392483E-1,-1.588344574E-2
2.694052830E0,6.916034222E-2,-1.043555737E-1,-8.448886871E-2
2.704178330E0,5.772036314E-2,1.406445503E-1,-1.121168137E-1
2.714303863E0,4.118454456E-2,3.445672989E-1,-1.630783081E-1
2.724429196E0,3.135219216E-2,4.238743782E-1,-1.510791779E-1
2.734536929E0,-9.474831820E-2,3.152973652E-1,1.918668747E-1
2.744644562E0,-1.061601043E-1,1.890416145E-1,2.879610062E-1
2.754779428E0,-9.044036269E-2,1.179323196E-1,1.892862320E-1
2.764914294E0,3.829374909E-2,1.510763168E-2,5.923843384E-2
2.775049227E0,1.267394125E-1,-3.978228569E-2,4.026317596E-2
2.785184293E0,1.582342386E-1,-8.225154877E-2,3.195476532E-2
2.795319459E0,1.277548969E-1,-1.021854877E-1,2.881431580E-2
2.805454625E0,3.715342283E-2,-1.397092342E-1,5.409145355E-2
2.815562458E0,-2.422255278E-2,-1.548619270E-1,3.324127197E-2
2.825670191E0,-7.537099719E-2,-1.141619682E-1,-8.164310455E-2
2.835777791E0,-6.324979663E-2,-7.904982567E-2,-1.513967514E-1
2.845885391E0,2.676898241E-2,-1.014161110E-2,-1.277236938E-1
2.855993124E0,4.024410248E-2,1.936531067E-2,1.803398132E-3
2.866100924E0,3.917166591E-2,-1.145291328E-2,1.823711395E-1
2.876208724E0,1.800262928E-2,-5.720281601E-2,1.256313324E-1
2.886316724E0,1.255720854E-2,-8.358931541E-2,5.370903015E-2
2.896424924E0,3.641486168E-3,-6.385207176E-2,2.793312073E-3
2.906533357E0,2.912664413E-2,-3.953456879E-3,5.228996277E-2
2.916659490E0,7.340109348E-2,1.023521423E-1,1.605987549E-3
2.926785723E0,8.781430125E-2,1.497297287E-1,1.837635040E-2
2.936911856E0,8.973371983E-2,1.025176048E-1,9.298324585E-3
2.947037756E0,7.368862629E-2,4.208064079E-2,5.406379700E-3
2.957163522E0,1.203667223E-1,-5.350637436E-2,2.813148499E-2
2.967289255E0,1.673474610E-1,-9.605240822E-2,1.156320572E-1
2.977397455E0,1.548863351E-1,-1.223111153E-1,7.364368439E-2
2.987505588E0,1.112536788E-1,-9.868884087E-2,-6.805419922E-3
2.998896971E0,7.913795114E-2,-2.487063408E-2,-3.459072113E-2
3.008963971E0,5.895823240E-2,4.002189636E-2,-1.901912689E-2
3.019029971E0,6.580916047E-2,7.156777382E-2,2.771282196E-2
3.029095471E0,5.350226164E-2,6.652736664E-2,-1.679897308E-2
3.039159137E0,5.802848935E-2,2.769947052E-3,6.029415131E-2
3.049222887E0,4.044419527E-2,-3.760457039E-2,4.142665863E-2
3.059286887E0,-1.026129723E-2,-5.403995514E-2,-3.492069244E-2
3.069351053E0,-6.164878607E-3,-4.671859741E-2,-3.231906891E-2
3.079414195E0,1.191094518E-2,-3.892374039E-2,1.119232178E-2
3.089477445E0,4.483720660E-2,8.131742477E-3,2.418050766E-1
3.099540778E0,6.712713838E-2,4.662728310E-2,1.016530991E-1
3.109604078E0,3.530365229E-2,3.292417526E-2,-3.937692642E-1
3.119667078E0,-6.648063660E-3,-1.528804302E-1,-2.038145065E-1
