"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.903703465E0,3.562391758E0,-8.905794621E-1,-5.711597919E0
3.913763998E0,3.507745266E0,-9.418312311E-1,-5.745931625E0
3.923824531E0,3.533538818E0,-8.734745979E-1,-5.621733665E0
3.933885197E0,3.650163651E0,-7.699431777E-1,-5.320836067E0
3.943945797E0,3.691763401E0,-7.004789114E-1,-5.366433144E0
3.954006430E0,3.563118935E0,-7.031326294E-1,-5.580916882E0
3.964066963E0,3.483473301E0,-7.895988226E-1,-5.568051338E0
3.974127429E0,3.502890587E0,-8.334653378E-1,-5.526631832E0
3.984187929E0,3.468092442E0,-8.129755259E-1,-5.765052795E0
3.994248229E0,3.405915260E0,-7.673836350E-1,-5.835885525E0
4.004308595E0,3.231945992E0,-8.050625324E-1,-5.648241043E0
4.014368895E0,3.053963184E0,-8.285439014E-1,-5.284735203E0
4.024429228E0,3.051759243E0,-8.299056292E-1,-5.137581825E0
4.034489461E0,2.983209610E0,-6.218426228E-1,-5.115108490E0
4.044549727E0,2.906306744E0,-6.824575067E-1,-5.016725540E0
4.054609860E0,2.778718948E0,-6.884095073E-1,-4.929553986E0
4.064669893E0,2.734163761E0,-6.163381338E-1,-4.869761467E0
4.074729759E0,2.727218628E0,-6.549690366E-1,-4.782472610E0
4.084791225E0,2.721675873E0,-7.401382923E-1,-4.787141800E0
4.094852525E0,2.714643478E0,-7.030795813E-1,-4.775271416E0
4.104913691E0,2.756450176E0,-6.846414804E-1,-4.820716858E0
4.114974691E0,2.493848801E0,-8.198174238E-1,-4.778294086E0
4.125035691E0,2.264278412E0,-8.022122383E-1,-4.769996166E0
4.135096491E0,2.025692940E0,-8.014172316E-1,-4.586372375E0
4.145155491E0,1.837096214E0,-8.094687462E-1,-4.492512703E0
4.155214491E0,1.522214413E0,-8.842552304E-1,-4.326576233E0
4.165273524E0,1.280179501E0,-9.067478180E-1,-4.330808640E0
4.175332290E0,1.169502258E0,-9.577680826E-1,-4.559263229E0
4.185391290E0,1.070298195E0,-1.038645029E0,-4.813369751E0
4.195450390E0,9.478039742E-1,-9.777539968E-1,-4.965263844E0
4.205509623E0,6.510710716E-1,-8.527711630E-1,-5.221080780E0
4.215562056E0,3.390879631E-1,-8.518413305E-1,-5.292057037E0
4.225614522E0,1.878690720E-2,-9.420813918E-1,-5.260915756E0
4.235666822E0,-3.663024902E-1,-1.068739891E0,-5.281147003E0
4.245719122E0,-7.016320229E-1,-1.183747530E0,-5.210913658E0
4.255771522E0,-1.054001331E0,-1.243757844E0,-5.091034889E0
4.265824155E0,-1.429574013E0,-1.172921896E0,-5.068381786E0
4.275877088E0,-1.880500793E0,-1.200517058E0,-4.979615688E0
4.285930354E0,-2.253862381E0,-1.073759079E0,-5.019374371E0
4.295983920E0,-2.637598991E0,-9.737665653E-1,-5.198623180E0
4.306037553E0,-3.007081509E0,-1.084021449E0,-5.160791397E0
4.316091319E0,-3.162236214E0,-1.098597407E0,-5.288835049E0
4.326147352E0,-3.464578152E0,-1.047022462E0,-5.618498325E0
4.336203785E0,-3.824172497E0,-1.131094575E0,-5.933227062E0
4.346260418E0,-4.196833611E0,-1.245726705E0,-5.850655079E0
4.356317218E0,-4.931629181E0,-1.221229553E0,-5.707859993E0
4.366374151E0,-5.620027542E0,-1.094069362E0,-5.689992905E0
4.376431117E0,-6.074928761E0,-9.609730244E-1,-5.765204906E0
4.386486450E0,-6.286676407E0,-9.934269190E-1,-6.045320034E0
4.396541883E0,-6.270183563E0,-1.169495463E0,-6.243351936E0
4.406597383E0,-6.370141506E0,-1.518095136E0,-5.861331940E0
4.416653149E0,-6.033635139E0,-1.721788883E0,-5.487664700E0
4.426709015E0,-5.155751705E0,-1.516123772E0,-5.479596615E0
4.436765081E0,-4.686180592E0,-1.486017466E0,-5.521018028E0
4.446821281E0,-4.191574574E0,-1.364928007E0,-5.716958046E0
4.456877647E0,-3.830917835E0,-1.140166759E0,-5.792879581E0
4.466934413E0,-3.543196201E0,-1.128848672E0,-5.749754429E0
4.476991613E0,-3.231154919E0,-1.188114643E0,-5.102728844E0
4.487048913E0,-2.797309399E0,-8.099520206E-1,-4.781413078E0
4.497106246E0,-1.946298122E0,-2.938889265E-1,-5.368224621E0
4.507163879E0,-1.083726406E0,-3.326630592E-1,-6.089114189E0
4.517221545E0,-5.817222595E-2,-4.969180822E-1,-7.112649918E0
4.527279211E0,1.008614540E0,-7.240140438E-1,-7.247281075E0
4.537336977E0,2.024118423E0,-5.948848724E-1,-7.409110069E0
4.547394877E0,2.761240959E0,-8.622547388E-1,-7.088358879E0
4.557452843E0,3.365867615E0,-1.331281066E0,-6.339382172E0
4.567515376E0,3.845426559E0,-1.401215792E0,-6.146718979E0
4.577577742E0,4.973590851E0,-1.671334386E0,-6.603601456E0
4.587639975E0,6.258207321E0,-1.745455623E0,-7.159186363E0
4.597702341E0,7.837768555E0,-1.225721598E0,-7.499194145E0
4.607764741E0,8.158465385E0,-5.744773746E-1,-6.861072063E0
4.617827074E0,1.008753967E1,-3.961182833E-1,-5.658405304E0
4.627887240E0,1.243722439E1,-8.651387691E-2,-4.968453407E0
4.637947240E0,1.514304924E1,5.297453403E-1,-5.733365059E0
4.648007173E0,1.861394501E1,5.253460407E-1,-6.926546097E0
4.658067206E0,2.354462433E1,1.233237982E-1,-7.818938255E0
4.668127339E0,2.761655426E1,-2.407306433E-1,-8.325248718E0
4.678187539E0,3.063286591E1,-1.212080717E-1,-8.951416016E0
4.688247872E0,3.190140152E1,-7.139718533E-2,-1.061417007E1
4.698308305E0,3.188689995E1,2.200744152E-1,-1.081252861E1
4.708368738E0,3.112895203E1,-1.383267641E-1,-1.056224823E1
4.718428904E0,2.899117661E1,1.818922758E-1,-1.085249424E1
4.728489037E0,2.632446671E1,-1.362701654E-1,-1.096988678E1
4.738549203E0,2.316650009E1,-8.549139500E-1,-1.114250946E1
4.748609403E0,2.030231857E1,-1.226384163E0,-1.109660053E1
4.758669536E0,1.808000755E1,-1.648305178E0,-1.078004551E1
4.768729336E0,1.750313950E1,-1.408641458E0,-9.713235855E0
4.778788802E0,1.887171936E1,-1.181809425E0,-9.739677429E0
4.788848135E0,1.861753845E1,-1.055775166E0,-1.047743988E1
4.798907335E0,1.669218445E1,-1.569969058E0,-9.613515854E0
4.808970835E0,1.413593006E1,-2.101714373E0,-9.079231262E0
4.819034368E0,1.114943695E1,-2.083014965E0,-9.332959175E0
4.829098001E0,1.111241817E1,-1.477465749E0,-9.287645340E0
4.839161601E0,1.058144379E1,-4.929265380E-1,-7.595564842E0
4.849225167E0,1.056512165E1,4.929813147E-1,-6.787523270E0
4.859288700E0,1.049369049E1,-1.381433010E-1,-7.412714958E0
4.869347533E0,1.081265259E1,-7.120070457E-1,-7.914577484E0
4.879406433E0,1.104841042E1,-4.138824344E-1,-7.130576134E0
4.889465366E0,9.022677422E0,-1.046437025E-1,-6.334619999E0
4.899524132E0,2.716930389E0,-8.807458282E-1,-4.898820400E0
4.909582832E0,-4.469048977E0,-9.019059539E-1,-3.724851608E0
4.919641598E0,-1.424892807E1,-1.023799181E0,-5.901637077E0
4.929700264E0,-2.155047035E1,-1.158970475E0,-8.386127472E0
4.939758830E0,-2.887324524E1,-1.436459899E0,-9.932623863E0
4.949817396E0,-3.224163437E1,-3.275999308E0,-1.173335266E1
4.959875862E0,-3.017467117E1,-2.081429482E0,-1.303173161E1
4.969934128E0,-2.302073669E1,1.702499986E0,-1.454513931E1
4.979992261E0,-1.628188705E1,2.510367870E0,-1.431519127E1
4.990050327E0,-1.085171890E1,9.176218510E-2,-1.293366432E1
5.000108293E0,-7.173823357E0,-3.982215405E0,-1.597726250E1
5.010166426E0,-3.985331774E0,-4.488908768E0,-1.168144989E1
5.020224659E0,1.347517967E-1,-3.564365149E0,-7.918782711E0
5.030283025E0,2.257752895E0,-3.842885971E0,-3.650771618E0
5.040341358E0,8.700342178E-1,-3.822908640E0,-3.667941093E-1
5.050403924E0,-8.586869240E-1,-1.943341255E0,-1.158067703E0
5.060466424E0,-2.944673777E0,-2.998780012E-1,-2.239152431E0
5.070529057E0,-4.783345222E0,1.033602953E0,-2.548002243E0
5.080591890E0,-6.508498669E0,2.239766836E0,-2.714009285E0
5.090655023E0,-8.697642326E0,2.230505705E0,-2.776056767E0
5.100718256E0,-9.888819695E0,9.584065676E-1,-4.234389305E0
5.110776889E0,-9.906440735E0,-7.331233025E-1,-5.820560455E0
5.120835455E0,-9.724126816E0,-1.609702110E0,-7.625544548E0
5.130893955E0,-9.374492645E0,-1.800431252E0,-8.633584976E0
5.140952455E0,-8.431396484E0,-1.881862640E0,-8.901013374E0
5.151011088E0,-7.602185249E0,-1.723735332E0,-8.149960518E0
5.161069921E0,-6.681542397E0,-1.249195576E0,-7.288539410E0
5.171129021E0,-6.199942112E0,-9.325956702E-1,-6.559770584E0
5.181188354E0,-5.825375557E0,-8.763749599E-1,-6.253476143E0
5.191247720E0,-5.859950542E0,-1.085449457E0,-6.230607510E0
5.201307120E0,-5.867678642E0,-1.085750937E0,-6.971662521E0
5.211366553E0,-5.232979298E0,-8.379172683E-1,-7.821346760E0
5.221425819E0,-4.939090729E0,-4.928597212E-1,-7.990863800E0
5.231485119E0,-5.284258842E0,-1.305415630E-1,-8.129810333E0
5.241544519E0,-5.946229458E0,-1.790591478E-1,-8.334237099E0
5.251603919E0,-6.916548729E0,-6.111364961E-1,-8.440656662E0
5.261663319E0,-7.576126099E0,-1.070467710E0,-8.450871468E0
5.271722819E0,-7.991316795E0,-1.297065973E0,-8.188536644E0
5.281782385E0,-8.370488167E0,-1.373527527E0,-7.900560856E0
5.291843285E0,-8.605544090E0,-1.342321157E0,-7.577962875E0
5.301904185E0,-9.021068573E0,-1.187749147E0,-7.329250813E0
5.311965118E0,-8.706706047E0,-9.491023421E-1,-7.320864201E0
5.322025984E0,-8.685726166E0,-9.615764618E-1,-7.222961426E0
5.332086650E0,-8.515322685E0,-1.016392708E0,-6.735096455E0
5.342147316E0,-8.185872078E0,-9.525119066E-1,-6.388198853E0
5.352203582E0,-8.097458839E0,-8.244789839E-1,-5.858850002E0
5.362259648E0,-7.744196892E0,-6.167809367E-1,-6.416907787E0
5.372315414E0,-7.379022121E0,-7.887119055E-1,-7.076205730E0
5.382371047E0,-7.488401413E0,-1.067664981E0,-7.239670277E0
5.392426347E0,-7.714515209E0,-1.656716108E0,-7.278998852E0
5.402481547E0,-7.429488182E0,-2.023135185E0,-6.701798916E0
5.412536647E0,-7.476911068E0,-1.913493156E0,-6.070995808E0
5.422591613E0,-7.287351608E0,-1.965059400E0,-5.899829865E0
5.432646479E0,-6.784093380E0,-1.830229402E0,-6.783595562E0
5.442701412E0,-6.339452744E0,-1.932729244E0,-7.427367687E0
5.452756012E0,-5.607099056E0,-2.242830276E0,-8.029312134E0
5.462810345E0,-4.235687256E0,-2.079574347E0,-8.537140846E0
5.472864511E0,-3.070203781E0,-2.210163116E0,-9.080084801E0
5.482918311E0,-1.537416458E0,-1.577368021E0,-7.956726551E0
5.492971944E0,-2.878651619E-1,-1.231195450E0,-5.968990326E0
5.503025377E0,3.924302101E0,-1.951344728E0,-5.544699192E0
5.513078677E0,1.031971741E1,-1.831531525E-2,-5.147247314E0
5.523131910E0,1.854246140E1,1.997104764E0,-7.131554127E0
5.533187076E0,2.507450867E1,3.140606880E0,-8.419231415E0
5.543242076E0,2.732000923E1,4.706821442E0,-7.206466198E0
5.553297042E0,2.722120094E1,2.579174519E0,-6.226491928E0
5.563351942E0,2.440588379E1,-9.493244886E-1,-7.740890980E0
5.573406808E0,2.056979752E1,-3.550284624E0,-8.410927773E0
5.583461674E0,1.812920380E1,-4.049662113E0,-6.728994846E0
5.593515207E0,1.491815758E1,-3.090262890E0,-5.849178791E0
5.603568573E0,1.251997948E1,-1.651222706E0,-6.420327187E0
5.613621573E0,1.258407974E1,-7.426264882E-1,-6.639175415E0
5.623674539E0,1.278959465E1,2.106190920E-1,-6.650274277E0
5.633727605E0,1.354052830E1,2.004089355E0,-6.354052544E0
5.643780538E0,1.378579521E1,1.353296041E0,-6.006029606E0
5.653833604E0,1.386851501E1,1.087418795E-1,-6.084359169E0
5.663886870E0,1.421045780E1,-6.294440031E-1,-6.481399059E0
5.673940470E0,1.443228149E1,-1.220485210E0,-6.618992805E0
5.683994103E0,1.419509411E1,-1.439389110E0,-6.739843369E0
5.694047803E0,1.374404716E1,-1.472945333E0,-6.676975250E0
5.704101569E0,1.387501621E1,-1.146627188E0,-6.234016418E0
5.714155402E0,1.413935661E1,-4.534572363E-1,-5.924078941E0
5.724209368E0,1.466539669E1,1.413187981E-1,-5.627279282E0
5.734263568E0,1.528335476E1,4.270315170E-1,-4.981722355E0
5.744317834E0,1.548716068E1,3.794864416E-1,-4.735179901E0
5.754372300E0,1.590576267E1,1.476335526E-2,-5.221444130E0
5.764426733E0,1.537384129E1,-7.198607922E-2,-5.449705601E0
5.774482433E0,1.373521233E1,-1.542323828E-1,-5.347020626E0
5.784538199E0,1.249421406E1,-2.340415716E-1,-5.341888905E0
5.794593965E0,1.019137764E1,-4.898889065E-1,-5.444405079E0
5.804649931E0,8.492754936E0,-6.056435108E-1,-5.599546909E0
5.814705997E0,7.150755882E0,-9.239999652E-1,-5.472676277E0
5.824762163E0,6.144815445E0,-1.012024403E0,-5.270282745E0
5.834816363E0,5.232402325E0,-1.121972084E0,-5.298974991E0
5.844870629E0,4.313784122E0,-1.275526285E0,-5.387721539E0
5.854924795E0,3.662953377E0,-1.240207434E0,-5.482741833E0
5.864978961E0,3.051578522E0,-1.099422216E0,-5.612828732E0
5.875033094E0,2.486704826E0,-9.429047108E-1,-5.692389965E0
5.885086960E0,2.071439266E0,-9.088735580E-1,-5.405299664E0
5.895140660E0,1.593063831E0,-7.106866837E-1,-5.111657143E0
5.905194360E0,1.010129452E0,-5.639212132E-1,-4.904691696E0
5.915248260E0,6.212072372E-1,-7.220119238E-1,-4.884898663E0
5.925302226E0,2.452573776E-1,-7.498801947E-1,-5.139949799E0
5.935355992E0,-1.161527634E-1,-6.630110741E-1,-5.527624130E0
5.945409825E0,-5.883016586E-1,-7.600207329E-1,-6.127862453E0
5.955463525E0,-1.172423840E0,-9.422999620E-1,-6.791247845E0
5.965517125E0,-1.358973980E0,-8.530622125E-1,-7.080621719E0
5.975570525E0,-1.750970840E0,-7.312728167E-1,-6.968376637E0
5.985623791E0,-2.301244259E0,-9.609138370E-1,-6.653536797E0
5.995676824E0,-2.792702675E0,-1.149298429E0,-6.377592087E0
6.005729690E0,-3.324537277E0,-1.116206646E0,-6.127756119E0
6.015787123E0,-3.937286615E0,-1.124882817E0,-6.010314465E0
6.025844389E0,-4.807044983E0,-1.208535910E0,-6.265226841E0
6.035901355E0,-5.875656128E0,-1.244560480E0,-6.881060600E0
6.045958121E0,-6.735758781E0,-1.361304998E0,-7.185009003E0
6.056014621E0,-7.344846249E0,-1.323286295E0,-6.886250973E0
6.066070954E0,-7.280190945E0,-1.171670079E0,-6.620544434E0
6.076125854E0,-7.273363590E0,-1.256991386E0,-5.920073509E0
6.086180654E0,-6.979810715E0,-1.183384418E0,-5.351610184E0
6.096235187E0,-6.690724850E0,-1.023573160E0,-5.099413395E0
6.106289553E0,-5.914672852E0,-8.190792799E-1,-5.133159161E0
6.116343586E0,-5.177127838E0,-6.732039452E-1,-5.540711880E0
6.126397519E0,-4.481609344E0,-6.643650532E-1,-5.865369797E0
6.136451419E0,-3.402858496E0,-6.869878769E-1,-6.028561592E0
6.146505285E0,-2.201490879E0,-6.401797533E-1,-6.181602001E0
6.156559118E0,-9.629373550E-1,-7.646291256E-1,-6.011861801E0
6.166613018E0,3.493232727E-1,-9.139671922E-1,-5.832584858E0
6.176666851E0,1.862370968E0,-1.033404708E0,-5.179552555E0
6.186720751E0,3.151492596E0,-8.779627085E-1,-4.439402580E0
6.196774584E0,4.621357918E0,-9.629505873E-1,-3.992402315E0
6.206828384E0,6.074668884E0,-1.152543783E0,-3.705445766E0
6.216881950E0,7.219163418E0,-1.198024273E0,-3.463422060E0
6.226935383E0,8.156140327E0,-9.600681663E-1,-3.695881844E0
6.236988849E0,8.531503677E0,-5.941735506E-1,-4.360174179E0
6.247042315E0,7.519804478E0,-6.490557194E-1,-5.241517544E0
6.257100148E0,6.255685329E0,-7.569374442E-1,-5.707381725E0
6.267158014E0,4.534886837E0,-8.499344587E-1,-5.574568272E0
6.277215914E0,2.763682842E0,-8.800840378E-1,-5.295528412E0
6.287273814E0,1.178039074E0,-9.472427368E-1,-4.993789196E0
6.297331947E0,-9.966039658E-2,-1.093110800E0,-4.779769897E0
6.307390213E0,-9.929871559E-1,-1.115566373E0,-4.571659565E0
6.317443946E0,-1.382733345E0,-8.367610574E-1,-4.735527515E0
6.327497879E0,-1.558688641E0,-6.344802380E-1,-4.930274010E0
6.337551912E0,-1.219577789E0,-5.365621448E-1,-5.200818539E0
6.347606145E0,-3.251132965E-1,-5.627808571E-1,-5.426386833E0
6.357660611E0,7.438931465E-1,-4.711557627E-1,-5.450612068E0
6.367715311E0,1.993457317E0,-3.190059066E-1,-5.228807449E0
6.377770111E0,2.960484028E0,-2.975708842E-1,-5.116321564E0
6.387824977E0,3.864323616E0,-3.311750889E-1,-5.150543690E0
6.397880043E0,4.482402325E0,-4.459178448E-1,-4.910359383E0
6.407935209E0,4.897145748E0,-6.614238024E-1,-4.676865101E0
6.417990575E0,5.202050209E0,-5.870504379E-1,-4.364254951E0
6.428046108E0,5.288347244E0,-4.971475601E-1,-4.158807278E0
6.438101641E0,4.780307770E0,-7.116394639E-1,-4.079843044E0
6.448157174E0,4.016620159E0,-7.684174776E-1,-4.154694080E0
6.458212707E0,3.296351433E0,-7.815572023E-1,-4.399956703E0
6.468268240E0,2.737715721E0,-7.516694665E-1,-4.713876724E0
6.478323873E0,2.230322838E0,-6.670047641E-1,-4.885571480E0
6.488379673E0,1.751704216E0,-6.331913471E-1,-4.942513466E0
6.498440339E0,1.522622585E0,-6.602883339E-1,-5.110067844E0
6.508501105E0,1.350956440E0,-7.225035429E-1,-5.435454369E0
6.518562271E0,1.380406380E0,-7.554544210E-1,-5.547616482E0
6.528623604E0,1.534493923E0,-7.131193280E-1,-5.367819786E0
6.538684970E0,1.698067188E0,-6.645348072E-1,-5.453754425E0
6.548746303E0,1.902942181E0,-7.343760133E-1,-5.406211853E0
6.558803403E0,1.975505829E0,-7.706381083E-1,-5.331873894E0
6.568860503E0,2.007544518E0,-8.478866816E-1,-5.277018070E0
6.578917436E0,2.119295120E0,-8.437771797E-1,-5.077025890E0
6.588974369E0,2.310922146E0,-8.805450201E-1,-5.028905869E0
6.599031302E0,2.616625309E0,-8.225368261E-1,-5.149942398E0
6.609088268E0,2.838736534E0,-6.395655274E-1,-5.184861660E0
6.619145201E0,3.039104462E0,-5.831888318E-1,-4.922490120E0
6.629202167E0,3.172583580E0,-6.282706857E-1,-4.413217545E0
6.639259300E0,3.275969505E0,-6.110596061E-1,-4.124760628E0
6.649316333E0,3.173925877E0,-6.202113032E-1,-4.217339039E0
6.659373299E0,2.991377354E0,-6.980185509E-1,-4.490540504E0
6.669430199E0,2.887518883E0,-6.823515892E-1,-4.730298519E0
6.679487099E0,2.819823265E0,-6.772073507E-1,-4.762512207E0
6.689544032E0,2.659893990E0,-6.625568867E-1,-4.782244682E0
6.699600965E0,2.548166752E0,-5.914976001E-1,-4.826725006E0
6.709657931E0,2.513537407E0,-5.986580253E-1,-4.831174850E0
6.719714931E0,2.592833519E0,-5.650635958E-1,-5.097902298E0
6.729771864E0,2.540843964E0,-5.992912650E-1,-5.134854794E0
6.739830630E0,2.481515884E0,-6.165617108E-1,-4.987102509E0
6.749889496E0,2.400857925E0,-5.760505795E-1,-4.920828819E0
6.759948362E0,2.154181480E0,-6.368463039E-1,-5.025907040E0
6.770007062E0,1.925361156E0,-7.116606832E-1,-5.100455761E0
6.780065595E0,1.843553543E0,-7.474657297E-1,-5.168343544E0
6.790124161E0,1.794525623E0,-7.699524164E-1,-4.957474709E0
6.800178027E0,1.980652332E0,-6.533534527E-1,-4.797231674E0
6.810231860E0,2.150278091E0,-6.291136146E-1,-4.718552113E0
6.820285426E0,2.339635372E0,-5.955744386E-1,-4.997152805E0
6.830338859E0,2.568760872E0,-6.494279504E-1,-5.068824291E0
6.840392392E0,2.629320621E0,-7.218421698E-1,-4.907521248E0
6.850445825E0,2.684038639E0,-7.092376947E-1,-4.800296783E0
6.860499225E0,2.853724957E0,-6.787402630E-1,-4.832290173E0
6.870552825E0,2.873887539E0,-7.206288576E-1,-4.726862907E0
6.880606625E0,2.644756794E0,-7.941060066E-1,-4.602235794E0
6.890660591E0,2.617683411E0,-8.458679318E-1,-4.600756168E0
6.900714491E0,2.553977013E0,-7.994199991E-1,-4.708882332E0
6.910768357E0,2.488108158E0,-7.949185371E-1,-4.601105690E0
6.920822190E0,2.331957340E0,-7.017851472E-1,-4.455405712E0
6.930882923E0,2.179994106E0,-6.575115919E-1,-4.423758507E0
6.940943589E0,2.051020622E0,-6.457676888E-1,-4.460216045E0
6.951004322E0,2.155177116E0,-6.855313182E-1,-4.604919910E0
6.961065155E0,2.243922234E0,-7.493371964E-1,-4.595275879E0
6.971126188E0,2.220174789E0,-7.460719347E-1,-4.480006218E0
6.981189421E0,2.286948204E0,-7.189624310E-1,-4.464392662E0
6.991252754E0,2.290963650E0,-7.284953594E-1,-4.548812389E0
7.001316154E0,2.057262421E0,-7.563195229E-1,-4.560595989E0
7.011379520E0,1.928592205E0,-7.561511993E-1,-4.564385891E0
7.021442953E0,1.746864796E0,-7.505288124E-1,-4.607540607E0
7.031506386E0,1.554337025E0,-7.630824447E-1,-4.653008461E0
7.041568019E0,1.448875904E0,-7.095980644E-1,-4.599751949E0
7.051629585E0,1.403241634E0,-6.932291985E-1,-4.426371098E0
7.061691151E0,1.521012783E0,-7.200843096E-1,-4.181355476E0
7.071752884E0,1.844336510E0,-5.808188915E-1,-4.155690193E0
7.081814850E0,1.927544117E0,-5.166508555E-1,-4.281936646E0
7.091876683E0,1.898489952E0,-5.509723425E-1,-4.271370888E0
7.101938383E0,1.881379128E0,-4.542567134E-1,-4.101964474E0
7.112000116E0,1.843289375E0,-3.772251606E-1,-3.863152742E0
7.122061916E0,1.801863670E0,-4.724312425E-1,-3.924627304E0
7.132123682E0,1.757167816E0,-5.696379542E-1,-3.915498257E0
7.142185248E0,1.641712189E0,-5.836204886E-1,-3.844996929E0
7.152246814E0,1.540980339E0,-6.614845991E-1,-3.697977781E0
7.162308247E0,1.404144287E0,-6.960439682E-1,-3.737303257E0
7.172369447E0,1.400392532E0,-5.950374603E-1,-3.870984077E0
7.182430513E0,1.455430984E0,-4.999281466E-1,-3.737236023E0
7.192491513E0,1.500709534E0,-4.226191640E-1,-3.540477753E0
7.202552479E0,1.578066826E0,-3.607513905E-1,-3.368231535E0
7.212613312E0,1.530732155E0,-3.955543041E-1,-3.353879690E0
7.222675845E0,1.444712639E0,-4.604175985E-1,-3.353478193E0
7.232731378E0,1.348239899E0,-5.563586950E-1,-3.433633327E0
7.242786878E0,1.257462502E0,-6.224591136E-1,-3.504963398E0
7.252842111E0,1.169719696E0,-6.021209359E-1,-3.550567627E0
7.262897044E0,1.028383255E0,-5.422627926E-1,-3.474573612E0
7.272951710E0,9.211635590E-1,-4.695172310E-1,-3.296864510E0
7.283004043E0,8.450546265E-1,-4.239228666E-1,-3.262885571E0
7.293056309E0,9.464445114E-1,-3.641471267E-1,-3.298099995E0
7.303108609E0,8.564596176E-1,-4.009346962E-1,-3.318291664E0
7.313160775E0,9.477672577E-1,-3.745650053E-1,-3.362131357E0
7.323212808E0,9.557647705E-1,-3.390273452E-1,-3.283935785E0
7.333264774E0,1.135000229E0,-3.161355257E-1,-3.056579113E0
7.343316640E0,1.193463326E0,-4.218253195E-1,-2.893432140E0
7.353368473E0,1.191533089E0,-4.348646402E-1,-2.699823618E0
7.363420273E0,1.150657654E0,-4.148512483E-1,-2.743783474E0
7.373471973E0,1.040889740E0,-4.444498718E-1,-2.950928211E0
7.383523406E0,9.331550598E-1,-4.916969240E-1,-3.022526979E0
7.393574906E0,7.640647888E-1,-3.921171427E-1,-2.841662407E0
7.403626372E0,7.098083496E-1,-2.898924947E-1,-2.743773937E0
7.413677738E0,7.099170685E-1,-2.768269181E-1,-2.621986866E0
7.423728871E0,7.021732330E-1,-1.855962276E-1,-2.390039921E0
7.433779871E0,6.723709106E-1,-2.203390598E-1,-2.275500298E0
7.443830937E0,7.429342270E-1,-2.681021690E-1,-2.283868313E0
7.453882003E0,8.067712784E-1,-2.127737403E-1,-2.306709766E0
7.463934603E0,8.044719696E-1,-2.242268324E-1,-2.297223330E0
7.473987269E0,7.766370773E-1,-2.381956577E-1,-2.202478409E0
7.484039969E0,8.115911484E-1,-2.350461483E-1,-2.273387432E0
7.494092502E0,7.440357208E-1,-2.364634871E-1,-2.143385410E0
7.504144868E0,6.122140884E-1,-3.410826921E-1,-2.075634956E0
7.514197101E0,5.980644226E-1,-3.110289574E-1,-2.122878075E0
7.524247567E0,4.763069153E-1,-3.212370872E-1,-2.092978477E0
7.534297833E0,4.686594009E-1,-3.240799904E-1,-2.064756393E0
7.544347833E0,4.678220749E-1,-3.076474071E-1,-1.981748700E0
7.554397866E0,4.625625610E-1,-2.384336591E-1,-1.967984319E0
7.564448032E0,4.846000671E-1,-2.152117491E-1,-1.895743251E0
7.574498232E0,5.023050308E-1,-2.065103054E-1,-1.739798546E0
7.584548365E0,5.324010849E-1,-1.538573503E-1,-1.672632694E0
7.594598331E0,7.170171738E-1,-9.438502789E-2,-1.545849800E0
7.604648164E0,6.880388260E-1,-1.124442816E-1,-1.447470546E0
7.614698097E0,5.911760330E-1,-1.275012493E-1,-1.393193126E0
7.624747963E0,4.522590637E-1,-2.276531756E-1,-1.381865859E0
7.634797863E0,4.122619629E-1,-3.039430976E-1,-1.503852487E0
7.644847829E0,3.894243240E-1,-2.706970870E-1,-1.566981077E0
7.654897762E0,3.091011047E-1,-2.919408083E-1,-1.493588805E0
7.664947695E0,2.854080200E-1,-3.084063530E-1,-1.450765729E0
7.674997528E0,2.724990845E-1,-3.058609664E-1,-1.398642421E0
7.685047361E0,3.855705261E-1,-2.497780621E-1,-1.196437120E0
7.695097061E0,4.098577499E-1,-1.963449717E-1,-1.128617764E0
7.705151527E0,4.158983231E-1,-1.765761971E-1,-1.100469112E0
7.715205960E0,3.420410156E-1,-2.414611578E-1,-1.023215771E0
7.725260493E0,2.863435745E-1,-3.305464685E-1,-9.352190495E-1
7.735315293E0,1.596078873E-1,-2.762674987E-1,-8.828418255E-1
7.745370193E0,1.722002029E-1,-2.976212502E-1,-8.794674873E-1
7.755425093E0,2.091903687E-1,-2.910913229E-1,-8.272042274E-1
7.765478493E0,1.585254669E-1,-2.763815522E-1,-7.638235092E-1
7.775531893E0,1.400165558E-1,-2.682784796E-1,-7.569227219E-1
7.785585293E0,1.078758240E-1,-2.640735507E-1,-6.522299051E-1
7.795638759E0,1.314840317E-1,-1.131092906E-1,-6.027947664E-1
7.805692492E0,1.248140335E-1,-2.232325077E-2,-6.212341785E-1
7.815746525E0,6.855392456E-2,-6.933748722E-3,-4.744623899E-1
7.825800691E0,-1.347732544E-2,8.887916803E-2,-5.163804293E-1
7.835854991E0,3.437900543E-2,5.614471436E-2,-7.160433531E-1
7.845909391E0,7.243347168E-2,-4.239994287E-2,-7.129696608E-1
7.855963857E0,5.232048035E-2,-6.714579463E-2,-5.554323196E-1
7.866018290E0,1.112794876E-1,-7.526624203E-2,-5.485610962E-1
7.876072723E0,6.053733826E-2,-6.269571185E-2,-5.145367384E-1
