"Time (s)","w","x","y","z"
1.925463350E0,4.489410682E-1,-7.584922016E-2,-6.992410868E-2,8.875862956E-1
1.935362047E0,4.487850092E-1,-7.578030974E-2,-7.022819668E-2,8.876470923E-1
1.945634964E0,4.486071472E-1,-7.572226971E-2,-7.047595084E-2,8.877223134E-1
1.955660485E0,4.484645837E-1,-7.567624748E-2,-7.066363096E-2,8.877833486E-1
1.965589547E0,4.484401952E-1,-7.563054562E-2,-7.078037411E-2,8.877902627E-1
1.975750068E0,4.485766688E-1,-7.559175789E-2,-7.078012079E-2,8.877246380E-1
1.985685172E0,4.487269545E-1,-7.548043877E-2,-7.072671503E-2,8.876624107E-1
1.995788766E0,4.486989977E-1,-7.522062212E-2,-7.069611549E-2,8.877010345E-1
2.005992464E0,4.485575991E-1,-7.490403950E-2,-7.063915581E-2,8.878037930E-1
2.015891162E0,4.484017982E-1,-7.459244877E-2,-7.053528726E-2,8.879169822E-1
2.025818975E0,4.483248815E-1,-7.434407622E-2,-7.037457824E-2,8.879894018E-1
2.035946683E0,4.483175147E-1,-7.416208833E-2,-7.015590370E-2,8.880256414E-1
2.046366475E0,4.483720262E-1,-7.391415536E-2,-6.992091984E-2,8.880373240E-1
2.056044756E0,4.484486092E-1,-7.357981801E-2,-6.967980415E-2,8.880453706E-1
2.066209183E0,4.484513109E-1,-7.340256870E-2,-6.949892640E-2,8.880728483E-1
2.075890016E0,4.483852082E-1,-7.340507209E-2,-6.938114762E-2,8.881152272E-1
2.086235381E0,4.482258709E-1,-7.339581847E-2,-6.932784617E-2,8.882005811E-1
2.096260329E0,4.479821988E-1,-7.336235046E-2,-6.906441599E-2,8.883467913E-1
2.106223975E0,4.477632266E-1,-7.319073379E-2,-6.847957522E-2,8.885166049E-1
2.116247516E0,4.476675189E-1,-7.281176746E-2,-6.767228991E-2,8.886578083E-1
2.126217256E0,4.478660259E-1,-7.242413610E-2,-6.665045023E-2,8.886666894E-1
2.136323714E0,4.483682765E-1,-7.209467888E-2,-6.570449471E-2,8.885106444E-1
2.146272047E0,4.487315653E-1,-7.165093720E-2,-6.534412503E-2,8.883897066E-1
2.156419287E0,4.488454862E-1,-7.135784626E-2,-6.541883200E-2,8.883502483E-1
2.166341683E0,4.488401119E-1,-7.128857821E-2,-6.555132568E-2,8.883487582E-1
2.176482933E0,4.488846009E-1,-7.114464790E-2,-6.554764509E-2,8.883380890E-1
2.186638766E0,4.490255165E-1,-7.066036016E-2,-6.521534175E-2,8.883299828E-1
2.196555329E0,4.491934663E-1,-6.982703507E-2,-6.462482363E-2,8.883541226E-1
2.206692568E0,4.491568957E-1,-6.896985322E-2,-6.382302940E-2,8.884975314E-1
2.216783766E0,4.488846215E-1,-6.822610646E-2,-6.311155856E-2,8.887433410E-1
2.226731162E0,4.486463940E-1,-6.758438796E-2,-6.269840896E-2,8.889418840E-1
2.236877881E0,4.485399304E-1,-6.702863425E-2,-6.251494586E-2,8.890506029E-1
2.246785277E0,4.486186532E-1,-6.642907858E-2,-6.259083748E-2,8.890505433E-1
2.256937256E0,4.490075303E-1,-6.531021744E-2,-6.309253722E-2,8.889016509E-1
2.266913766E0,4.496181144E-1,-6.394521892E-2,-6.371627003E-2,8.886477351E-1
2.276830329E0,4.502358092E-1,-6.297660619E-2,-6.400979310E-2,8.883830309E-1
2.286973975E0,4.507497709E-1,-6.273813546E-2,-6.387645006E-2,8.881488442E-1
2.296932620E0,4.509479550E-1,-6.282964349E-2,-6.313672662E-2,8.880946636E-1
2.307028922E0,4.506642147E-1,-6.282007694E-2,-6.174917892E-2,8.883368969E-1
2.316960068E0,4.499907404E-1,-6.230015680E-2,-5.971128121E-2,8.888540864E-1
2.327215225E0,4.490871475E-1,-6.117797270E-2,-5.718146265E-2,8.895550966E-1
2.337060225E0,4.482570999E-1,-5.970772728E-2,-5.434939638E-2,8.902509212E-1
2.347280016E0,4.477483683E-1,-5.818171427E-2,-5.147901550E-2,8.907784224E-1
2.357090172E0,4.477875753E-1,-5.677412823E-2,-4.891152307E-2,8.909941912E-1
2.367400381E0,4.486088514E-1,-5.566061661E-2,-4.683380574E-2,8.907629251E-1
2.377213454E0,4.500946491E-1,-5.507674813E-2,-4.515809938E-2,8.901360035E-1
2.387366527E0,4.519001799E-1,-5.518025532E-2,-4.371939600E-2,8.892862201E-1
2.397166735E0,4.536284616E-1,-5.578901991E-2,-4.249983281E-2,8.884270191E-1
