"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.304393975E0,3.222609460E-1,5.566608906E-2,2.415943146E-2
1.309413141E0,3.807796538E-1,7.186043262E-2,6.265163422E-2
1.314432308E0,4.086543322E-1,7.616519928E-2,3.552246094E-2
1.319451475E0,3.974750340E-1,7.355833054E-2,4.303646088E-2
1.324470641E0,3.692665994E-1,7.106578350E-2,5.166244507E-2
1.329489808E0,3.258311152E-1,4.368531704E-2,4.241466522E-2
1.334508975E0,2.806570530E-1,2.345764637E-2,3.442001343E-2
1.339528141E0,2.362272441E-1,-3.869414330E-3,1.818466187E-2
1.344547308E0,1.581897140E-1,-2.049565315E-2,-2.667427063E-3
1.349566475E0,6.710499525E-2,-4.904925823E-2,-6.723403931E-3
1.354585641E0,1.074790955E-3,-7.395756245E-2,1.137733459E-3
1.359604808E0,-6.043267250E-2,-4.891037941E-2,1.843929291E-2
1.364623975E0,-8.321583271E-2,-7.765531540E-3,3.674793243E-2
1.369643141E0,-6.767010689E-2,5.052411556E-2,9.878730774E-2
1.374662308E0,-4.640442133E-2,8.070886135E-2,1.400756836E-1
1.379681475E0,-2.423000336E-2,1.303242445E-1,1.833076477E-1
1.384700641E0,8.397519588E-3,1.614258289E-1,2.130718231E-1
1.389719808E0,4.937446117E-2,1.670202017E-1,2.306833267E-1
1.394738975E0,5.944377184E-2,1.699568033E-1,2.303209305E-1
1.399758141E0,7.568565011E-2,1.429811716E-1,2.204504013E-1
1.404777308E0,8.726227283E-2,1.422061920E-1,2.047166824E-1
1.409796475E0,3.342002630E-2,1.413788795E-1,1.641731262E-1
1.414815641E0,1.672464609E-2,1.549216509E-1,1.584072113E-1
1.419834808E0,1.753813028E-2,1.716226339E-1,1.325063705E-1
1.424853975E0,3.491878510E-3,1.308196783E-1,2.251052856E-2
1.429873141E0,1.699912548E-2,8.429086208E-2,-6.046390533E-2
1.434892308E0,5.984830856E-2,6.076157093E-2,-6.677627563E-2
1.439911475E0,7.323122025E-2,5.044686794E-2,-2.559375763E-2
1.444930641E0,7.366591692E-2,8.167135715E-2,-2.636909485E-3
1.449949808E0,3.888285160E-2,1.066579819E-1,-4.640388489E-2
1.454968975E0,7.907027006E-2,1.028439999E-1,-6.608676910E-2
1.459988141E0,1.723189056E-1,1.108845472E-1,-7.611751556E-2
1.465007308E0,1.959044635E-1,1.083585024E-1,-8.722400665E-2
1.470026475E0,2.026381493E-1,9.413075447E-2,-6.972694397E-2
1.475045641E0,1.569132805E-1,9.444618225E-2,-6.541442871E-2
1.480064808E0,1.065898538E-1,5.456399918E-2,-5.044078827E-2
1.485083975E0,9.194922447E-2,2.569174767E-2,-4.273605347E-2
1.490103141E0,6.152760983E-2,2.311575413E-2,-4.819107056E-2
1.495122308E0,5.941402912E-2,-7.903933525E-3,-2.513313293E-2
1.500141475E0,5.373859406E-2,-1.856231689E-2,1.282691956E-3
1.505160641E0,3.633868694E-2,-3.886198997E-2,1.913547516E-2
1.510179808E0,3.107541800E-2,-3.418350220E-2,7.481765747E-2
1.515198975E0,-2.349019051E-2,4.118669033E-2,1.074285507E-1
1.520218141E0,1.899242401E-3,1.015377045E-2,5.546188354E-2
1.525237308E0,1.020149291E-1,9.238243103E-3,4.432678223E-2
1.530256475E0,2.179805636E-1,3.468298912E-2,1.552104950E-2
1.535275641E0,2.472229600E-1,8.409202099E-2,-2.961063385E-2
1.540294808E0,2.286600173E-1,1.004710197E-1,-6.833362579E-2
1.545313975E0,2.117553055E-1,1.362780333E-1,-4.845333099E-2
1.550333141E0,1.969227791E-1,1.742306948E-1,-1.912021637E-2
1.555352308E0,2.113657892E-1,1.988852024E-1,-3.620815277E-2
1.560371475E0,1.914216280E-1,1.934623718E-1,3.355216980E-2
1.565390641E0,1.637695730E-1,1.993876696E-1,1.181669235E-1
1.570409808E0,1.534020603E-1,1.568684578E-1,1.925306320E-1
1.575428975E0,1.910645664E-1,8.773934841E-2,2.222461700E-1
1.580448141E0,1.830517054E-1,-4.957437515E-3,2.207002640E-1
1.585467308E0,1.336680353E-1,-3.627741337E-2,1.905536652E-1
1.590486475E0,9.181410074E-2,-5.397224426E-2,1.807460785E-1
1.595505641E0,4.513889551E-2,-5.109679699E-2,1.151666641E-1
1.600524808E0,1.809668541E-2,-4.817676544E-2,6.789588928E-2
1.605543975E0,2.068665624E-1,9.131467342E-2,3.934230804E-1
1.610563141E0,2.759907842E-1,1.640762091E-1,5.556211472E-1
1.615582308E0,1.045824885E-1,3.869915009E-2,1.266336441E-1
1.620601475E0,1.049744785E-1,-3.712439537E-2,-8.045196533E-3
1.625620641E0,1.288350224E-1,-6.762278080E-2,4.763031006E-2
1.630639808E0,8.523771167E-2,-5.307722092E-2,7.746505737E-2
1.635658975E0,2.198970318E-2,-6.221270561E-2,2.116966248E-2
1.640678141E0,-3.018894792E-2,-3.927373886E-2,-6.017780304E-2
1.645697308E0,-5.533966422E-2,-1.613712311E-2,-1.369543076E-1
1.650716475E0,-4.469719529E-2,1.575946808E-3,-1.643695831E-1
1.655735641E0,-2.221822739E-3,6.055831909E-5,-1.679534912E-1
1.660754808E0,4.436919093E-2,8.731603622E-3,-1.194887161E-1
1.665773975E0,8.116650581E-2,2.612948418E-3,-1.059818268E-1
1.670793141E0,9.920138121E-2,5.798935890E-3,-7.004070282E-2
1.675812308E0,1.255628169E-1,9.060740471E-3,-5.093383789E-2
1.680831475E0,1.566605866E-1,7.949590683E-3,-5.797100067E-2
1.685850641E0,1.443600357E-1,5.026280880E-2,-6.243038177E-2
1.690871787E0,1.089547575E-1,8.894670010E-2,-2.285957336E-2
1.695888870E0,7.391950488E-2,1.202296019E-1,2.147674561E-3
1.700905954E0,3.442671895E-2,1.582289934E-1,1.980113983E-2
1.705923037E0,2.710837126E-2,1.539852619E-1,-2.211475372E-2
1.710940329E0,1.131415367E-2,1.697976589E-1,1.819419861E-2
1.715957829E0,-2.702212334E-2,1.709975004E-1,-4.791259766E-3
1.720975537E0,1.433220506E-2,1.735883951E-1,-4.892921448E-2
1.725993662E0,4.323244095E-2,1.742660999E-1,-7.839107513E-2
1.731012204E0,1.960104704E-2,2.215156555E-1,-3.627967834E-2
1.736031162E0,6.382587552E-2,1.830024719E-1,-4.905128479E-2
1.741050537E0,1.042382717E-1,1.452082396E-1,-1.198177338E-1
1.746070120E0,1.223175228E-1,8.578157425E-2,-1.923093796E-1
1.751089912E0,1.190216541E-1,3.954553604E-2,-2.130794525E-1
1.756109912E0,1.160750091E-1,1.582264900E-3,-2.324171066E-1
1.761130120E0,1.077831686E-1,-2.098548412E-2,-2.325038910E-1
1.766150537E0,7.676309347E-2,-3.440451622E-2,-2.087612152E-1
1.771170954E0,3.539991379E-2,-5.786645412E-2,-1.780071259E-1
1.776191370E0,4.104882479E-3,-6.420350075E-2,-1.284570694E-1
1.781211787E0,-2.087399364E-2,-6.067991257E-2,-6.620502472E-2
1.786232204E0,-1.698330045E-2,-4.649007320E-2,7.411956787E-3
1.791252204E0,8.263498545E-3,-5.396103859E-2,7.326984406E-2
1.796271370E0,2.624496818E-2,-5.693125725E-2,1.420965195E-1
1.801290537E0,6.901678443E-2,-5.920672417E-2,1.794061661E-1
1.806309704E0,1.208465099E-1,-4.425823689E-2,2.151222229E-1
1.811328870E0,1.388418376E-1,-4.542493820E-2,2.029609680E-1
1.816347829E0,1.410390735E-1,-4.249823093E-2,2.062196732E-1
1.821366787E0,1.692148447E-1,-3.181600571E-2,1.369466782E-1
1.826385745E0,1.697898507E-1,-1.309847832E-2,4.447841644E-2
1.831404704E0,1.583938003E-1,4.114198685E-2,-4.478454590E-3
1.836423662E0,1.148532331E-1,9.415638447E-2,-6.009387970E-2
1.841442620E0,4.797524214E-2,1.211590767E-1,-9.379100800E-2
1.846461579E0,-2.299144864E-2,1.554973125E-1,-1.022033691E-1
1.851480537E0,-6.254979968E-2,1.734951735E-1,-1.045236588E-1
1.856499495E0,-4.714307189E-2,1.786239147E-1,-8.896160126E-2
1.861518454E0,1.223358512E-2,1.543130875E-1,-8.891105652E-2
1.866537412E0,8.074462414E-2,1.245723963E-1,-5.912685394E-2
1.871556370E0,1.428714693E-1,1.213731766E-1,-5.329704285E-2
1.876575329E0,1.769886613E-1,9.817063808E-2,-2.731990814E-2
1.881594287E0,1.716311872E-1,5.512928963E-2,-2.527904510E-2
1.886613245E0,1.696180999E-1,4.698443413E-2,-4.253387451E-3
1.891632204E0,1.296619773E-1,3.312802315E-2,9.501457214E-3
1.896651162E0,9.357413650E-2,1.933431625E-2,-2.983093262E-3
1.901670120E0,4.352992773E-2,4.502296448E-3,-1.110076904E-3
1.906689079E0,-4.931360483E-3,6.451487541E-3,2.093601227E-2
1.911708037E0,-9.178221226E-3,1.314592361E-2,9.556770325E-3
1.916726995E0,-2.806335688E-3,1.622867584E-2,4.813003540E-2
1.921745954E0,-5.924254656E-3,1.919078827E-2,5.669116974E-2
1.926764912E0,-1.128891110E-2,7.803559303E-3,7.586097717E-2
1.931783870E0,2.561956644E-3,1.163434982E-2,7.702350616E-2
1.936802829E0,2.612787485E-2,-8.461833000E-3,6.511211395E-2
1.941821787E0,6.507816911E-2,-2.159035206E-2,7.462310791E-2
1.946840745E0,1.061542034E-1,-4.320645332E-2,5.552291870E-2
1.951859704E0,1.470325291E-1,-3.884911537E-2,7.096290588E-2
1.956878662E0,1.697373986E-1,-4.800939560E-2,6.721115112E-2
1.961897620E0,2.139015496E-1,-1.025291681E-1,7.650947571E-2
1.966916579E0,2.164776325E-1,-1.024876833E-1,9.041023254E-2
