"Time (s)","w","x","y","z"
2.106233077E0,2.979908813E-1,5.136306398E-3,-3.412115946E-2,9.539448619E-1
2.116401463E0,2.979815794E-1,5.347494502E-3,-3.385395184E-2,9.539561272E-1
2.126348963E0,2.979951828E-1,5.488870200E-3,-3.358116001E-2,9.539607167E-1
2.136342817E0,2.980279323E-1,5.497438367E-3,-3.337825462E-2,9.539575577E-1
2.146416254E0,2.980710484E-1,5.494384561E-3,-3.328321502E-2,9.539474249E-1
2.156259535E0,2.980748575E-1,5.580239929E-3,-3.328948468E-2,9.539455175E-1
2.166484640E0,2.980712210E-1,5.290582776E-3,-3.317956626E-2,9.539521337E-1
2.176381410E0,2.981039630E-1,4.575852305E-3,-3.275937960E-2,9.539601207E-1
2.186587348E0,2.981342510E-1,4.804093856E-3,-3.267835081E-2,9.539523125E-1
2.196645004E0,2.980812700E-1,6.073974539E-3,-3.320189193E-2,9.539435506E-1
2.206636098E0,2.980885566E-1,7.066301536E-3,-3.358861059E-2,9.539209008E-1
2.216515056E0,2.981653856E-1,6.958703045E-3,-3.344853967E-2,9.539026022E-1
2.226701567E0,2.982592166E-1,6.369107403E-3,-3.310848027E-2,9.538892508E-1
2.236588598E0,2.983210843E-1,6.102318875E-3,-3.299266472E-2,9.538756609E-1
2.246808963E0,2.983243823E-1,6.051636767E-3,-3.299630433E-2,9.538748264E-1
2.256895890E0,2.983364571E-1,5.900385790E-3,-3.284179419E-2,9.538773298E-1
2.266881098E0,2.983806954E-1,5.723656155E-3,-3.252330050E-2,9.538754821E-1
2.276956306E0,2.984454106E-1,5.684584379E-3,-3.226398304E-2,9.538642764E-1
2.286952452E0,2.984816872E-1,5.734102335E-3,-3.216088936E-2,9.538561106E-1
2.297034535E0,2.985160624E-1,5.663702730E-3,-3.213715181E-2,9.538465738E-1
2.307023181E0,2.985289381E-1,5.458196159E-3,-3.213271871E-2,9.538438916E-1
2.317076358E0,2.985119821E-1,5.248884205E-3,-3.218882903E-2,9.538484812E-1
2.327121879E0,2.985174798E-1,5.112832878E-3,-3.229556605E-2,9.538438916E-1
