"Time (s)","w","x","y","z"
2.456599282E1,2.206354483E-1,-2.244828641E-2,-7.263508439E-2,9.723889232E-1
2.457607131E1,2.206348762E-1,-2.232380398E-2,-7.278037071E-2,9.723810554E-1
2.458594944E1,2.206391639E-1,-2.221015468E-2,-7.295642048E-2,9.723694921E-1
2.459609839E1,2.206523011E-1,-2.212414891E-2,-7.308807969E-2,9.723585844E-1
2.460616980E1,2.206847685E-1,-2.212683298E-2,-7.313434035E-2,9.723476768E-1
2.461602043E1,2.207271543E-1,-2.222700417E-2,-7.308222353E-2,9.723396897E-1
2.462623793E1,2.207537469E-1,-2.236358076E-2,-7.296728343E-2,9.723391533E-1
2.463650079E1,2.207717425E-1,-2.250541374E-2,-7.282381505E-2,9.723425508E-1
2.464628490E1,2.207779045E-1,-2.263248339E-2,-7.268364727E-2,9.723486900E-1
2.465648058E1,2.207815634E-1,-2.273953520E-2,-7.257524878E-2,9.723534584E-1
2.466640485E1,2.207568243E-1,-2.284296043E-2,-7.250858843E-2,9.723616242E-1
2.467657011E1,2.207062121E-1,-2.291705459E-2,-7.251378894E-2,9.723709822E-1
2.468663964E1,2.206670616E-1,-2.295834757E-2,-7.257109880E-2,9.723746181E-1
2.469668282E1,2.206254937E-1,-2.297331952E-2,-7.266233861E-2,9.723768830E-1
2.470670506E1,2.205967930E-1,-2.295981348E-2,-7.276165485E-2,9.723762870E-1
2.471679595E1,2.205805265E-1,-2.295751683E-2,-7.283714414E-2,9.723743796E-1
2.472678058E1,2.205826677E-1,-2.296330407E-2,-7.285827398E-2,9.723721743E-1
2.473682178E1,2.205822162E-1,-2.297179587E-2,-7.281797379E-2,9.723750949E-1
2.474686053E1,2.205984998E-1,-2.297419682E-2,-7.273998857E-2,9.723771811E-1
2.475646668E1,2.206041211E-1,-2.297398634E-2,-7.265523076E-2,9.723822474E-1
2.476699657E1,2.206134954E-1,-2.295921557E-2,-7.260110229E-2,9.723845124E-1
2.477695157E1,2.206240087E-1,-2.293378487E-2,-7.261072099E-2,9.723820090E-1
2.478684470E1,2.206428310E-1,-2.289188653E-2,-7.266650349E-2,9.723745584E-1
2.479688360E1,2.206347900E-1,-2.287199534E-2,-7.275535166E-2,9.723702073E-1
2.480710126E1,2.206319786E-1,-2.284520492E-2,-7.285666466E-2,9.723638892E-1
2.481710480E1,2.206189231E-1,-2.281082794E-2,-7.293079793E-2,9.723621011E-1
2.482715308E1,2.206254998E-1,-2.277845331E-2,-7.293929905E-2,9.723607302E-1
2.483715506E1,2.206358511E-1,-2.276306413E-2,-7.287859917E-2,9.723632932E-1
2.484729777E1,2.206172510E-1,-2.269829251E-2,-7.280715555E-2,9.723743796E-1
2.485713058E1,2.206097806E-1,-2.268974669E-2,-7.266913354E-2,9.723865986E-1
2.486733152E1,2.206431577E-1,-2.283813804E-2,-7.256590575E-2,9.723832607E-1
2.487735459E1,2.206637798E-1,-2.289961465E-2,-7.248857617E-2,9.723829031E-1
2.488738892E1,2.206568175E-1,-2.282564156E-2,-7.248992473E-2,9.723861217E-1
2.489744787E1,2.206800150E-1,-2.282664552E-2,-7.251333445E-2,9.723790884E-1
2.490748449E1,2.206941065E-1,-2.291771397E-2,-7.252724469E-2,9.723727107E-1
2.491733938E1,2.207078221E-1,-2.299022675E-2,-7.251609862E-2,9.723687172E-1
2.492740704E1,2.206984180E-1,-2.299752645E-2,-7.246486098E-2,9.723744988E-1
2.493754642E1,2.206905970E-1,-2.299169637E-2,-7.234887034E-2,9.723850489E-1
2.494768027E1,2.207033092E-1,-2.296849713E-2,-7.220837474E-2,9.723931551E-1
2.495750032E1,2.207096583E-1,-2.294250205E-2,-7.208234072E-2,9.724016786E-1
2.496750699E1,2.206960099E-1,-2.288010530E-2,-7.201366872E-2,9.724113345E-1
2.497769782E1,2.206826634E-1,-2.278393507E-2,-7.202228159E-2,9.724159837E-1
2.498776225E1,2.206726063E-1,-2.269727737E-2,-7.208284736E-2,9.724158049E-1
2.499783084E1,2.206539384E-1,-2.265545540E-2,-7.217480242E-2,9.724141955E-1
2.500793392E1,2.206531100E-1,-2.263090946E-2,-7.224202156E-2,9.724099636E-1
2.501784282E1,2.206300323E-1,-2.257101610E-2,-7.228630036E-2,9.724133015E-1
2.502796110E1,2.206277314E-1,-2.248121984E-2,-7.228201628E-2,9.724162221E-1
2.503795673E1,2.206346153E-1,-2.236020006E-2,-7.226165384E-2,9.724189639E-1
2.504802928E1,2.206305157E-1,-2.228860557E-2,-7.221365720E-2,9.724251032E-1
2.505808037E1,2.206445706E-1,-2.225093916E-2,-7.215260714E-2,9.724273086E-1
2.506807511E1,2.206465209E-1,-2.226402611E-2,-7.207830250E-2,9.724320769E-1
2.507812267E1,2.206312181E-1,-2.226562239E-2,-7.203537971E-2,9.724386930E-1
2.508824787E1,2.206250900E-1,-2.225895971E-2,-7.199101895E-2,9.724435210E-1
2.509816256E1,2.206225786E-1,-2.223400213E-2,-7.198066264E-2,9.724454284E-1
2.510825860E1,2.206174269E-1,-2.219347470E-2,-7.198963314E-2,9.724468589E-1
2.511894043E1,2.206125916E-1,-2.215146273E-2,-7.199967653E-2,9.724481702E-1
2.513057907E1,2.206003185E-1,-2.214161865E-2,-7.199844718E-2,9.724512696E-1
2.514097876E1,2.205895999E-1,-2.214607783E-2,-7.196953148E-2,9.724557400E-1
2.515064022E1,2.205905858E-1,-2.217130922E-2,-7.194182277E-2,9.724569917E-1
2.516080699E1,2.205755024E-1,-2.218094654E-2,-7.189887762E-2,9.724633694E-1
2.517074647E1,2.205853274E-1,-2.217275091E-2,-7.184705883E-2,9.724651575E-1
2.518089741E1,2.205845819E-1,-2.215578966E-2,-7.180374116E-2,9.724689126E-1
2.519081454E1,2.206037117E-1,-2.213984728E-2,-7.177490741E-2,9.724670649E-1
2.520099251E1,2.206190781E-1,-2.214434743E-2,-7.175131887E-2,9.724652171E-1
2.521094511E1,2.206239097E-1,-2.214879729E-2,-7.172377408E-2,9.724660516E-1
2.522108907E1,2.206291719E-1,-2.217053622E-2,-7.170652598E-2,9.724656343E-1
2.523098199E1,2.206278858E-1,-2.216924913E-2,-7.169390470E-2,9.724668860E-1
2.524126480E1,2.206030782E-1,-2.213693783E-2,-7.170826942E-2,9.724721909E-1
2.525147605E1,2.205674552E-1,-2.211597003E-2,-7.174024731E-2,9.724783897E-1
2.526125100E1,2.206003937E-1,-2.231779695E-2,-7.172836363E-2,9.724671841E-1
2.527117298E1,2.206191128E-1,-2.251890115E-2,-7.168388367E-2,9.724615812E-1
2.528129246E1,2.205938768E-1,-2.237757109E-2,-7.164973766E-2,9.724730849E-1
2.529127741E1,2.205529492E-1,-2.210031077E-2,-7.166277617E-2,9.724877477E-1
2.530136730E1,2.205246349E-1,-2.187849395E-2,-7.170957327E-2,9.724957347E-1
2.531134011E1,2.205301654E-1,-2.170987613E-2,-7.178015262E-2,9.724930525E-1
2.532149355E1,2.205302601E-1,-2.161189541E-2,-7.184089720E-2,9.724907279E-1
2.533138261E1,2.205359619E-1,-2.152991667E-2,-7.192058116E-2,9.724853635E-1
2.534151402E1,2.205646121E-1,-2.152025700E-2,-7.194038481E-2,9.724776149E-1
2.535149360E1,2.206067829E-1,-2.159453556E-2,-7.187581062E-2,9.724711776E-1
2.536160037E1,2.206346985E-1,-2.172357962E-2,-7.173335552E-2,9.724724889E-1
2.537151918E1,2.206535743E-1,-2.184916101E-2,-7.154802978E-2,9.724790454E-1
2.538165095E1,2.206761249E-1,-2.195247076E-2,-7.136236131E-2,9.724852443E-1
2.539165740E1,2.206702965E-1,-2.203012630E-2,-7.119868696E-2,9.724968076E-1
2.540174402E1,2.206747102E-1,-2.212173678E-2,-7.105632126E-2,9.725041389E-1
2.541150501E1,2.206488905E-1,-2.219323814E-2,-7.098282874E-2,9.725137353E-1
2.542182168E1,2.206232163E-1,-2.223003283E-2,-7.098823786E-2,9.725183249E-1
2.543151199E1,2.205786914E-1,-2.225074358E-2,-7.104822993E-2,9.725235701E-1
2.544191694E1,2.205343541E-1,-2.228437923E-2,-7.112143934E-2,9.725275040E-1
2.545169022E1,2.205003566E-1,-2.230903134E-2,-7.118079066E-2,9.725303054E-1
2.546195319E1,2.204952817E-1,-2.233239077E-2,-7.118429989E-2,9.725306630E-1
2.547170147E1,2.205071507E-1,-2.234528400E-2,-7.113288343E-2,9.725314379E-1
2.548329220E1,2.205159222E-1,-2.236442640E-2,-7.102870196E-2,9.725366235E-1
2.549428490E1,2.205393428E-1,-2.236161940E-2,-7.091025263E-2,9.725400209E-1
2.549972371E1,2.205716303E-1,-2.233430743E-2,-7.080855221E-2,9.725407362E-1
2.550978251E1,2.205754972E-1,-2.231450379E-2,-7.076589763E-2,9.725434184E-1
2.551976293E1,2.205784377E-1,-2.231049724E-2,-7.077683508E-2,9.725420475E-1
2.552983647E1,2.205744865E-1,-2.230433188E-2,-7.082138211E-2,9.725398421E-1
2.553983725E1,2.205746823E-1,-2.228517830E-2,-7.088325173E-2,9.725357294E-1
2.554989829E1,2.205755823E-1,-2.227273583E-2,-7.093422860E-2,9.725320935E-1
2.555995386E1,2.205889734E-1,-2.228120156E-2,-7.094876468E-2,9.725278020E-1
2.556987537E1,2.205936645E-1,-2.229666710E-2,-7.093176991E-2,9.725276232E-1
2.558003246E1,2.205763394E-1,-2.228746749E-2,-7.090435922E-2,9.725337625E-1
2.558991527E1,2.205741476E-1,-2.233204804E-2,-7.084234804E-2,9.725377560E-1
2.560007464E1,2.205997050E-1,-2.250492759E-2,-7.081197202E-2,9.725301862E-1
2.560993100E1,2.206163783E-1,-2.255700901E-2,-7.082531601E-2,9.725242257E-1
2.562017376E1,2.206255961E-1,-2.252568305E-2,-7.087285072E-2,9.725193977E-1
2.562998673E1,2.206505800E-1,-2.256342210E-2,-7.091391832E-2,9.725098610E-1
2.564031261E1,2.206924082E-1,-2.263572067E-2,-7.097730041E-2,9.724940658E-1
2.565011188E1,2.207094605E-1,-2.269698679E-2,-7.098311186E-2,9.724883437E-1
2.566031444E1,2.207181935E-1,-2.275218628E-2,-7.093745470E-2,9.724884033E-1
2.567020652E1,2.207223806E-1,-2.279801853E-2,-7.084591687E-2,9.724930525E-1
2.568037761E1,2.207413062E-1,-2.282719500E-2,-7.075540721E-2,9.724946618E-1
2.569073475E1,2.207385599E-1,-2.284694836E-2,-7.066988945E-2,9.725010395E-1
2.570075506E1,2.207523976E-1,-2.283612080E-2,-7.063671947E-2,9.725005627E-1
2.571031095E1,2.207392324E-1,-2.277095243E-2,-7.067263126E-2,9.725024700E-1
2.572062298E1,2.207187881E-1,-2.270126529E-2,-7.076130807E-2,9.725022912E-1
2.573040287E1,2.207032937E-1,-2.264801413E-2,-7.087657601E-2,9.724986553E-1
2.574062407E1,2.206806369E-1,-2.263982967E-2,-7.098400593E-2,9.724961519E-1
2.575051105E1,2.206778176E-1,-2.260316908E-2,-7.108277828E-2,9.724904299E-1
2.576067746E1,2.206931538E-1,-2.256804146E-2,-7.110829651E-2,9.724858999E-1
2.577059386E1,2.207070699E-1,-2.249991335E-2,-7.112174481E-2,9.724833369E-1
2.578082819E1,2.207228023E-1,-2.243909240E-2,-7.109539211E-2,9.724830985E-1
2.579068642E1,2.207478097E-1,-2.242519893E-2,-7.104494423E-2,9.724814296E-1
2.580071256E1,2.207668175E-1,-2.241734602E-2,-7.101201266E-2,9.724797010E-1
2.581075475E1,2.207955302E-1,-2.246723510E-2,-7.098124921E-2,9.724742770E-1
2.582093621E1,2.208093560E-1,-2.248706855E-2,-7.099647075E-2,9.724695683E-1
2.583080876E1,2.208083003E-1,-2.250733972E-2,-7.100965828E-2,9.724683762E-1
2.584227699E1,2.207936780E-1,-2.250050753E-2,-7.105401158E-2,9.724686146E-1
2.585193751E1,2.207897047E-1,-2.249969356E-2,-7.109270990E-2,9.724667072E-1
2.586224881E1,2.207814426E-1,-2.249823511E-2,-7.111230493E-2,9.724671841E-1
2.587276251E1,2.207852005E-1,-2.251239493E-2,-7.111734897E-2,9.724656343E-1
2.588235511E1,2.207845601E-1,-2.253467403E-2,-7.111065090E-2,9.724657536E-1
2.589259298E1,2.208005019E-1,-2.255381271E-2,-7.107545435E-2,9.724642634E-1
2.590249793E1,2.208059261E-1,-2.258192562E-2,-7.105864584E-2,9.724636078E-1
2.591215246E1,2.208168551E-1,-2.260825783E-2,-7.103262097E-2,9.724624157E-1
2.592253954E1,2.208318856E-1,-2.262760513E-2,-7.101808488E-2,9.724596143E-1
2.593260329E1,2.208482145E-1,-2.266783267E-2,-7.100997865E-2,9.724555612E-1
2.594286319E1,2.208593229E-1,-2.270976081E-2,-7.100774348E-2,9.724522233E-1
2.595238084E1,2.208552407E-1,-2.275564522E-2,-7.099922001E-2,9.724527001E-1
2.596264871E1,2.208506468E-1,-2.279045433E-2,-7.098356634E-2,9.724540710E-1
2.597229990E1,2.208496338E-1,-2.279965207E-2,-7.096824795E-2,9.724552035E-1
2.598274668E1,2.208632077E-1,-2.279175259E-2,-7.095140964E-2,9.724535346E-1
2.599275063E1,2.208623073E-1,-2.280438133E-2,-7.093953341E-2,9.724543095E-1
2.600258501E1,2.208704336E-1,-2.281540260E-2,-7.096216083E-2,9.724505544E-1
2.601278720E1,2.208834428E-1,-2.282086387E-2,-7.098606974E-2,9.724457264E-1
2.602265522E1,2.208881139E-1,-2.285089158E-2,-7.099698484E-2,9.724431634E-1
2.603288308E1,2.209144035E-1,-2.283769660E-2,-7.104269415E-2,9.724341631E-1
2.604274392E1,2.209074815E-1,-2.279854007E-2,-7.109961659E-2,9.724324942E-1
2.605233574E1,2.208974780E-1,-2.280057222E-2,-7.117321342E-2,9.724293351E-1
2.606301449E1,2.209681154E-1,-2.310097404E-2,-7.114128023E-2,9.724085331E-1
2.607284813E1,2.210003320E-1,-2.326402627E-2,-7.106950879E-2,9.724025726E-1
2.608319121E1,2.209710806E-1,-2.307008021E-2,-7.104181498E-2,9.724158645E-1
2.609295918E1,2.209199967E-1,-2.281606570E-2,-7.107711583E-2,9.724308848E-1
2.610318772E1,2.208858908E-1,-2.263012715E-2,-7.118620723E-2,9.724349976E-1
2.611342876E1,2.208838916E-1,-2.255451865E-2,-7.132618874E-2,9.724269509E-1
2.612325256E1,2.209088151E-1,-2.250482328E-2,-7.148230821E-2,9.724109769E-1
2.613352397E1,2.209240285E-1,-2.245771885E-2,-7.163804770E-2,9.723971486E-1
2.614362178E1,2.209414571E-1,-2.248373628E-2,-7.170636207E-2,9.723875523E-1
2.615446251E1,2.209862612E-1,-2.261408605E-2,-7.166389376E-2,9.723774791E-1
2.616471392E1,2.210113091E-1,-2.279201522E-2,-7.153420895E-2,9.723771811E-1
2.617469532E1,2.210367560E-1,-2.294545434E-2,-7.134470344E-2,9.723817110E-1
2.618479621E1,2.210654493E-1,-2.307497710E-2,-7.117157429E-2,9.723848104E-1
2.619439553E1,2.210544705E-1,-2.317797020E-2,-7.103689760E-2,9.723947048E-1
2.620360350E1,2.210512543E-1,-2.328291349E-2,-7.096032798E-2,9.723985195E-1
2.621438136E1,2.210279718E-1,-2.337536961E-2,-7.097223401E-2,9.724007249E-1
2.622344866E1,2.210054279E-1,-2.344709821E-2,-7.106608152E-2,9.723972678E-1
2.623427761E1,2.209599991E-1,-2.351186983E-2,-7.120049745E-2,9.723961949E-1
2.624375194E1,2.209185854E-1,-2.355135605E-2,-7.132561505E-2,9.723954797E-1
2.625429959E1,2.208896484E-1,-2.358874306E-2,-7.140202820E-2,9.723955393E-1
2.626379032E1,2.208806873E-1,-2.364037186E-2,-7.139481604E-2,9.723968506E-1
2.627446683E1,2.208996258E-1,-2.368788607E-2,-7.132449746E-2,9.723965526E-1
2.628392907E1,2.209272400E-1,-2.367353067E-2,-7.121683657E-2,9.723985195E-1
2.629435605E1,2.209638591E-1,-2.369145863E-2,-7.110694796E-2,9.723978043E-1
2.630394157E1,2.209826008E-1,-2.370854840E-2,-7.104379684E-2,9.723977447E-1
2.631383725E1,2.210149314E-1,-2.371606044E-2,-7.102964073E-2,9.723912477E-1
2.632402798E1,2.210282522E-1,-2.372172475E-2,-7.108745724E-2,9.723838568E-1
2.633457454E1,2.210389088E-1,-2.370158769E-2,-7.116942853E-2,9.723759294E-1
2.634411808E1,2.210388141E-1,-2.367529273E-2,-7.125172019E-2,9.723705649E-1
2.635412225E1,2.210294208E-1,-2.365843952E-2,-7.131733745E-2,9.723683000E-1
2.636422928E1,2.210329495E-1,-2.364661731E-2,-7.132901251E-2,9.723669291E-1
2.637401084E1,2.210178161E-1,-2.364120446E-2,-7.130456716E-2,9.723722935E-1
2.638428485E1,2.210013025E-1,-2.360518463E-2,-7.126525789E-2,9.723798037E-1
2.639409209E1,2.210036158E-1,-2.368870564E-2,-7.120431960E-2,9.723817110E-1
2.640433464E1,2.210164837E-1,-2.378770895E-2,-7.116717845E-2,9.723790884E-1
2.641438990E1,2.210233733E-1,-2.373904176E-2,-7.115877420E-2,9.723793268E-1
2.642440678E1,2.210439950E-1,-2.368692681E-2,-7.118945569E-2,9.723736644E-1
2.643447162E1,2.210771108E-1,-2.372730151E-2,-7.121483237E-2,9.723632932E-1
2.644451548E1,2.210971847E-1,-2.379518375E-2,-7.121206075E-2,9.723572731E-1
2.645452501E1,2.211003870E-1,-2.382252738E-2,-7.116936147E-2,9.723590016E-1
2.646454902E1,2.211171657E-1,-2.386268973E-2,-7.107032090E-2,9.723614454E-1
2.647458871E1,2.211175549E-1,-2.389661223E-2,-7.096548378E-2,9.723681808E-1
2.648464444E1,2.211214915E-1,-2.390414476E-2,-7.086812705E-2,9.723742008E-1
2.649468709E1,2.211147472E-1,-2.385427430E-2,-7.082499564E-2,9.723801017E-1
2.650472319E1,2.211080949E-1,-2.376375906E-2,-7.083363831E-2,9.723832011E-1
2.651480381E1,2.210929620E-1,-2.366418019E-2,-7.089781761E-2,9.723843932E-1
2.652479548E1,2.210847402E-1,-2.358869091E-2,-7.097718120E-2,9.723823071E-1
2.653483558E1,2.210791919E-1,-2.356025390E-2,-7.107243687E-2,9.723773003E-1
2.654487188E1,2.210698009E-1,-2.353430353E-2,-7.112897933E-2,9.723759294E-1
2.655531433E1,2.210610619E-1,-2.348611318E-2,-7.113132626E-2,9.723789096E-1
2.656496366E1,2.210768989E-1,-2.340350114E-2,-7.110933214E-2,9.723789096E-1
2.657501694E1,2.210959217E-1,-2.329782955E-2,-7.111341506E-2,9.723768234E-1
2.658480464E1,2.211103734E-1,-2.320288494E-2,-7.111500949E-2,9.723756909E-1
2.659507266E1,2.211172261E-1,-2.315131202E-2,-7.111214101E-2,9.723755717E-1
2.660509506E1,2.211049120E-1,-2.312432602E-2,-7.111438364E-2,9.723788500E-1
2.661519850E1,2.211112606E-1,-2.313727699E-2,-7.109287381E-2,9.723786712E-1
2.662518501E1,2.211045171E-1,-2.312380448E-2,-7.110844553E-2,9.723793864E-1
2.663521319E1,2.211088090E-1,-2.311636135E-2,-7.110648602E-2,9.723787308E-1
2.664529168E1,2.211103087E-1,-2.307858691E-2,-7.113853842E-2,9.723769426E-1
2.665528886E1,2.211209380E-1,-2.308175899E-2,-7.112239301E-2,9.723756313E-1
2.666538105E1,2.211271584E-1,-2.308908664E-2,-7.110148668E-2,9.723755717E-1
2.667538881E1,2.211185710E-1,-2.311467752E-2,-7.108727098E-2,9.723779559E-1
2.668540725E1,2.211206614E-1,-2.315151878E-2,-7.108182460E-2,9.723770022E-1
2.669543121E1,2.211111362E-1,-2.317749709E-2,-7.109075785E-2,9.723778963E-1
2.670545516E1,2.211153285E-1,-2.319222502E-2,-7.113812119E-2,9.723731279E-1
2.671551845E1,2.211267967E-1,-2.322764695E-2,-7.116097957E-2,9.723680019E-1
2.672534506E1,2.211358036E-1,-2.323563956E-2,-7.120448351E-2,9.723625779E-1
2.673561866E1,2.211485289E-1,-2.327497117E-2,-7.120339572E-2,9.723588228E-1
2.674567959E1,2.211722519E-1,-2.331975475E-2,-7.119238377E-2,9.723531604E-1
2.675566496E1,2.211792877E-1,-2.333471179E-2,-7.116887718E-2,9.723529220E-1
2.676572016E1,2.211815798E-1,-2.335619554E-2,-7.113352418E-2,9.723544717E-1
2.677577871E1,2.211883524E-1,-2.336908318E-2,-7.111067325E-2,9.723542929E-1
2.678580006E1,2.211846669E-1,-2.338142507E-2,-7.108384371E-2,9.723567963E-1
2.679580991E1,2.211906780E-1,-2.339038812E-2,-7.106871158E-2,9.723563194E-1
2.680585584E1,2.211850020E-1,-2.339952625E-2,-7.107765973E-2,9.723567367E-1
2.681575996E1,2.211847566E-1,-2.340551466E-2,-7.109764963E-2,9.723551869E-1
2.682591496E1,2.211727110E-1,-2.339995839E-2,-7.112227380E-2,9.723562598E-1
2.683595032E1,2.211666917E-1,-2.340674587E-2,-7.115504891E-2,9.723550677E-1
2.684603079E1,2.211892395E-1,-2.344041504E-2,-7.114636898E-2,9.723497629E-1
2.685603777E1,2.211943167E-1,-2.343183570E-2,-7.113911211E-2,9.723493457E-1
2.686607240E1,2.212011747E-1,-2.344200015E-2,-7.110628486E-2,9.723499417E-1
2.687619793E1,2.212182377E-1,-2.345648967E-2,-7.107857615E-2,9.723477364E-1
2.688617168E1,2.212129208E-1,-2.345384471E-2,-7.106990367E-2,9.723496437E-1
2.689621866E1,2.212104846E-1,-2.347534336E-2,-7.103939354E-2,9.723519087E-1
2.690623944E1,2.212105456E-1,-2.347866818E-2,-7.103484124E-2,9.723521471E-1
2.691639985E1,2.211947097E-1,-2.348149195E-2,-7.103589922E-2,9.723556042E-1
2.692881605E1,2.211767480E-1,-2.347636037E-2,-7.106740773E-2,9.723575115E-1
2.693884516E1,2.211435395E-1,-2.347664163E-2,-7.111763209E-2,9.723613858E-1
2.694890933E1,2.211481896E-1,-2.365221828E-2,-7.115011662E-2,9.723536968E-1
2.695886350E1,2.211630957E-1,-2.394902147E-2,-7.111690193E-2,9.723454714E-1
2.696899162E1,2.211532567E-1,-2.395812795E-2,-7.111020386E-2,9.723479748E-1
2.697898100E1,2.211063871E-1,-2.373735793E-2,-7.113926858E-2,9.723619223E-1
2.698906287E1,2.210733623E-1,-2.351436019E-2,-7.120106369E-2,9.723703265E-1
2.699901418E1,2.210680111E-1,-2.338667028E-2,-7.125320286E-2,9.723708034E-1
2.700915131E1,2.210656046E-1,-2.329192311E-2,-7.129819691E-2,9.723703265E-1
2.701909308E1,2.210725704E-1,-2.323281765E-2,-7.128612697E-2,9.723710418E-1
2.702914673E1,2.211107056E-1,-2.329225652E-2,-7.120369375E-2,9.723669887E-1
2.703915975E1,2.211611925E-1,-2.348892950E-2,-7.103010267E-2,9.723634720E-1
2.704922485E1,2.211769578E-1,-2.378185093E-2,-7.083431631E-2,9.723670483E-1
2.705923011E1,2.211893904E-1,-2.402816527E-2,-7.064912468E-2,9.723716378E-1
2.706930563E1,2.211892886E-1,-2.420376427E-2,-7.053444535E-2,9.723756313E-1
2.707932267E1,2.211851882E-1,-2.435607649E-2,-7.048499584E-2,9.723763466E-1
2.708941668E1,2.211505021E-1,-2.448412962E-2,-7.051163912E-2,9.723790884E-1
2.709941433E1,2.211175062E-1,-2.455707081E-2,-7.053714246E-2,9.723829031E-1
2.710952626E1,2.210753532E-1,-2.458934486E-2,-7.059555501E-2,9.723874331E-1
2.711950824E1,2.210322326E-1,-2.459718473E-2,-7.066049427E-2,9.723923206E-1
2.712954277E1,2.210000107E-1,-2.460039034E-2,-7.069535553E-2,9.723970294E-1
2.713960511E1,2.209866198E-1,-2.462414652E-2,-7.068303227E-2,9.724003673E-1
2.714939985E1,2.209878519E-1,-2.465920709E-2,-7.060377300E-2,9.724049568E-1
2.715965360E1,2.210064770E-1,-2.469896525E-2,-7.047975063E-2,9.724087119E-1
2.716971230E1,2.210243870E-1,-2.472836338E-2,-7.035807520E-2,9.724127054E-1
2.717972506E1,2.210556132E-1,-2.474660985E-2,-7.027245313E-2,9.724113345E-1
2.718976626E1,2.210817820E-1,-2.472645789E-2,-7.024092972E-2,9.724081755E-1
2.719980209E1,2.210910396E-1,-2.471247502E-2,-7.026044279E-2,9.724050164E-1
2.720979037E1,2.211021687E-1,-2.466062829E-2,-7.031373680E-2,9.723999500E-1
2.721994058E1,2.210982621E-1,-2.462049946E-2,-7.036067545E-2,9.723984599E-1
2.722974183E1,2.211055291E-1,-2.457456850E-2,-7.038684189E-2,9.723960757E-1
2.723995089E1,2.211282563E-1,-2.456671931E-2,-7.034452260E-2,9.723941684E-1
2.724974168E1,2.211223246E-1,-2.457006462E-2,-7.024493068E-2,9.724026322E-1
2.726000319E1,2.210928005E-1,-2.451887913E-2,-7.014609873E-2,9.724177718E-1
2.726993235E1,2.210760825E-1,-2.444843389E-2,-7.007957250E-2,9.724281430E-1
2.727789980E1,2.211059253E-1,-2.448002063E-2,-7.004468888E-2,9.724230766E-1
2.728768704E1,2.211125733E-1,-2.448995411E-2,-7.004257292E-2,9.724214673E-1
2.729769329E1,2.211204757E-1,-2.447180636E-2,-7.009511441E-2,9.724163413E-1
2.730778548E1,2.211571523E-1,-2.450193278E-2,-7.015325129E-2,9.724030495E-1
2.731779261E1,2.211915470E-1,-2.454620041E-2,-7.016070187E-2,9.723935723E-1
2.732784569E1,2.211798412E-1,-2.458800748E-2,-7.014248520E-2,9.723964930E-1
2.733787162E1,2.211679625E-1,-2.459624410E-2,-7.008034736E-2,9.724034667E-1
2.734791793E1,2.211644139E-1,-2.456286177E-2,-7.000810653E-2,9.724103212E-1
2.735797267E1,2.211576566E-1,-2.449586429E-2,-6.995521486E-2,9.724173546E-1
2.736803787E1,2.211588624E-1,-2.441377752E-2,-6.994115561E-2,9.724201560E-1
2.737803959E1,2.211410435E-1,-2.430949360E-2,-6.997414678E-2,9.724244475E-1
2.738809438E1,2.211269382E-1,-2.421168797E-2,-7.004762441E-2,9.724248052E-1
2.739811225E1,2.211389300E-1,-2.411463484E-2,-7.013999671E-2,9.724178314E-1
2.740823006E1,2.211367603E-1,-2.408734336E-2,-7.017273456E-2,9.724166393E-1
2.741819819E1,2.211364538E-1,-2.407605760E-2,-7.018005103E-2,9.724164605E-1
2.742827824E1,2.211359173E-1,-2.403880283E-2,-7.014412433E-2,9.724200964E-1
2.743833464E1,2.211491057E-1,-2.396164276E-2,-7.010662556E-2,9.724217057E-1
2.744837121E1,2.211403749E-1,-2.388433181E-2,-7.008530945E-2,9.724271297E-1
2.745832636E1,2.211428537E-1,-2.382961474E-2,-7.007212937E-2,9.724288583E-1
2.746853912E1,2.211463068E-1,-2.378652990E-2,-7.007256150E-2,9.724290967E-1
2.747844720E1,2.211280944E-1,-2.375164255E-2,-7.009058446E-2,9.724327922E-1
2.748861819E1,2.211283835E-1,-2.374288067E-2,-7.009264082E-2,9.724327922E-1
2.749850839E1,2.211167138E-1,-2.373187058E-2,-7.012160122E-2,9.724336267E-1
2.750864579E1,2.211267045E-1,-2.371600084E-2,-7.012604922E-2,9.724314213E-1
2.751860121E1,2.211252391E-1,-2.368393354E-2,-7.012580335E-2,9.724325538E-1
2.752870043E1,2.211323865E-1,-2.361890860E-2,-7.011858374E-2,9.724330306E-1
2.753861506E1,2.211354633E-1,-2.355845459E-2,-7.009118795E-2,9.724357724E-1
2.754881079E1,2.211248959E-1,-2.352723479E-2,-7.006058097E-2,9.724411368E-1
2.755873694E1,2.211303643E-1,-2.350333519E-2,-7.003810257E-2,9.724420905E-1
2.756889980E1,2.211324206E-1,-2.352218516E-2,-7.002445310E-2,9.724421501E-1
2.757878116E1,2.211433151E-1,-2.351296693E-2,-7.002045959E-2,9.724401832E-1
2.758891782E1,2.211441798E-1,-2.351703867E-2,-7.001718879E-2,9.724401236E-1
2.759890266E1,2.211442423E-1,-2.350776456E-2,-7.002424449E-2,9.724398255E-1
2.760896824E1,2.211637255E-1,-2.348580770E-2,-7.003960758E-2,9.724348187E-1
