"Time (s)","w","x","y","z"
1.456399927E1,1.663369254E-1,-1.078800019E-2,-1.709080040E-1,9.710850120E-1
1.457405352E1,1.663312302E-1,-1.075999998E-2,-1.709380001E-1,9.710810184E-1
1.458410752E1,1.664990772E-1,-1.075899974E-2,-1.709679961E-1,9.710469842E-1
1.459416118E1,1.664890659E-1,-1.071800012E-2,-1.710029989E-1,9.710429907E-1
1.460510018E1,1.664898237E-1,-1.067299955E-2,-1.710219979E-1,9.710400105E-1
1.461514843E1,1.664848811E-1,-1.061899960E-2,-1.710190028E-1,9.710419774E-1
1.462520143E1,1.664835668E-1,-1.056400035E-2,-1.709779948E-1,9.710500240E-1
1.463525243E1,1.664825016E-1,-1.050200034E-2,-1.709489971E-1,9.710559845E-1
1.464530443E1,1.664662852E-1,-1.042199973E-2,-1.709470004E-1,9.710599780E-1
1.465535577E1,1.664496421E-1,-1.034600008E-2,-1.709789932E-1,9.710580111E-1
1.466540726E1,1.664480481E-1,-1.027799957E-2,-1.710299999E-1,9.710500240E-1
1.467545827E1,1.664404436E-1,-1.021800004E-2,-1.710640043E-1,9.710459709E-1
1.468641643E1,1.664349266E-1,-1.015700027E-2,-1.710730046E-1,9.710459709E-1
1.469646943E1,1.665956966E-1,-1.013199985E-2,-1.710540056E-1,9.710220098E-1
1.470652243E1,1.666039586E-1,-1.013400033E-2,-1.710119992E-1,9.710279703E-1
1.471657493E1,1.666103633E-1,-1.005799975E-2,-1.709080040E-1,9.710459709E-1
1.472662493E1,1.666162770E-1,-1.003600005E-2,-1.707669944E-1,9.710699916E-1
1.473667393E1,1.666054577E-1,-9.987000376E-3,-1.707350016E-1,9.710779786E-1
1.474672253E1,1.665676064E-1,-9.843000211E-3,-1.708029956E-1,9.710739851E-1
1.475677103E1,1.665490339E-1,-9.712000377E-3,-1.708739996E-1,9.710659981E-1
1.476770843E1,1.665348541E-1,-9.607999586E-3,-1.708710045E-1,9.710699916E-1
1.477775743E1,1.666587458E-1,-9.490000084E-3,-1.707510054E-1,9.710710049E-1
1.478780843E1,1.666072191E-1,-9.353999980E-3,-1.705300063E-1,9.711199999E-1
1.479785893E1,1.666106285E-1,-9.322999977E-3,-1.703290045E-1,9.711549878E-1
1.480790960E1,1.666373309E-1,-9.340999648E-3,-1.702390015E-1,9.711660147E-1
1.481796035E1,1.666682386E-1,-9.379000403E-3,-1.702409983E-1,9.711599946E-1
1.482801055E1,1.666738749E-1,-9.415999986E-3,-1.702789962E-1,9.711520076E-1
1.483806071E1,1.666604195E-1,-9.422999807E-3,-1.702859998E-1,9.711530209E-1
1.484899843E1,1.666405559E-1,-9.421000257E-3,-1.702599972E-1,9.711610079E-1
1.485904843E1,1.666323034E-1,-9.415999986E-3,-1.702170074E-1,9.711700082E-1
1.486909343E1,1.653527623E-1,-9.193999693E-3,-1.701930016E-1,9.713950157E-1
1.487913993E1,1.650225610E-1,-9.146999568E-3,-1.701849997E-1,9.714530110E-1
1.488918693E1,1.649098079E-1,-9.157000110E-3,-1.701910049E-1,9.714710116E-1
1.489923493E1,1.639242634E-1,-9.030999616E-3,-1.702080071E-1,9.716359973E-1
1.490928353E1,1.640145594E-1,-9.078999981E-3,-1.702270061E-1,9.716169834E-1
1.491933270E1,1.643600811E-1,-9.163999930E-3,-1.702429950E-1,9.715549946E-1
1.493030343E1,1.671402995E-1,-9.658000432E-3,-1.702589989E-1,9.710729718E-1
1.494035543E1,1.697153771E-1,-1.013000030E-2,-1.703069955E-1,9.706130028E-1
1.495040643E1,1.715769076E-1,-1.047100034E-2,-1.703529954E-1,9.702739716E-1
1.496045743E1,1.726140774E-1,-1.065799966E-2,-1.703869998E-1,9.700819850E-1
1.497050743E1,1.722676631E-1,-1.059999969E-2,-1.704110056E-1,9.701399803E-1
1.498055593E1,1.718837163E-1,-1.053099986E-2,-1.704269946E-1,9.702060223E-1
1.499060413E1,1.711167037E-1,-1.039300021E-2,-1.704560071E-1,9.703379869E-1
1.500065197E1,1.687274274E-1,-9.982000105E-3,-1.705220044E-1,9.707490206E-1
1.501159143E1,1.685994830E-1,-9.979999624E-3,-1.705349982E-1,9.707689881E-1
1.502164043E1,1.683082411E-1,-9.971000254E-3,-1.705269963E-1,9.708210230E-1
1.503168843E1,1.678187800E-1,-9.875999764E-3,-1.705310047E-1,9.709060192E-1
1.504173643E1,1.684079341E-1,-9.945999831E-3,-1.705040038E-1,9.708080292E-1
1.505178276E1,1.687070776E-1,-9.917000309E-3,-1.704380065E-1,9.707679749E-1
1.506182902E1,1.691748634E-1,-9.940000251E-3,-1.703429967E-1,9.707030058E-1
1.507187462E1,1.695692001E-1,-9.994000196E-3,-1.702670008E-1,9.706469774E-1
1.508192062E1,1.694853345E-1,-9.979000315E-3,-1.702259928E-1,9.706689715E-1
1.509287143E1,1.689939383E-1,-9.885000065E-3,-1.702010036E-1,9.707599878E-1
1.510292143E1,1.689872787E-1,-9.864999913E-3,-1.701859981E-1,9.707639813E-1
1.511297043E1,1.689726146E-1,-9.844000451E-3,-1.701789945E-1,9.707679749E-1
1.512302143E1,1.689540810E-1,-9.820000269E-3,-1.701930016E-1,9.707689881E-1
1.513307243E1,1.689349533E-1,-9.785000235E-3,-1.702309996E-1,9.707660079E-1
1.514312343E1,1.689097270E-1,-9.735000320E-3,-1.702989936E-1,9.707589746E-1
1.515317463E1,1.688867409E-1,-9.708999656E-3,-1.703799963E-1,9.707490206E-1
1.516322563E1,1.688709225E-1,-9.704000317E-3,-1.704529971E-1,9.707390070E-1
1.517419043E1,1.690230811E-1,-9.738000110E-3,-1.705279946E-1,9.706990123E-1
1.518423543E1,1.690087137E-1,-9.750000201E-3,-1.705870032E-1,9.706910253E-1
1.519428343E1,1.690028181E-1,-9.761000052E-3,-1.706379950E-1,9.706829786E-1
1.520433343E1,1.690012893E-1,-9.763999842E-3,-1.706790030E-1,9.706760049E-1
1.521438277E1,1.689955273E-1,-9.762999602E-3,-1.707189977E-1,9.706699848E-1
1.522443226E1,1.689840521E-1,-9.763999842E-3,-1.707530022E-1,9.706659913E-1
1.523448187E1,1.689774358E-1,-9.759999812E-3,-1.707939953E-1,9.706599712E-1
1.524453170E1,1.689771661E-1,-9.758000262E-3,-1.708340049E-1,9.706529975E-1
1.525547743E1,1.689848210E-1,-9.769000113E-3,-1.708600074E-1,9.706469774E-1
1.526552143E1,1.689982160E-1,-9.789999574E-3,-1.708739996E-1,9.706419706E-1
1.527557143E1,1.690070915E-1,-9.809999727E-3,-1.708810031E-1,9.706389904E-1
1.528562143E1,1.690151409E-1,-9.824000299E-3,-1.708779931E-1,9.706379771E-1
1.529567010E1,1.690183434E-1,-9.820999578E-3,-1.708749980E-1,9.706379771E-1
1.530571910E1,1.690214294E-1,-9.820000269E-3,-1.708720028E-1,9.706379771E-1
1.531576830E1,1.690138856E-1,-9.817999788E-3,-1.708849967E-1,9.706370234E-1
1.532581780E1,1.690127181E-1,-9.821999818E-3,-1.708689928E-1,9.706400037E-1
1.533676543E1,1.690060386E-1,-9.829999879E-3,-1.708240062E-1,9.706490040E-1
1.534681543E1,1.690001525E-1,-9.846000001E-3,-1.707720011E-1,9.706590176E-1
1.535686443E1,1.689894282E-1,-9.867000394E-3,-1.707359999E-1,9.706670046E-1
1.536691243E1,1.689891379E-1,-9.885000065E-3,-1.707410067E-1,9.706659913E-1
1.537695910E1,1.689820869E-1,-9.909999557E-3,-1.707749963E-1,9.706609845E-1
1.538700585E1,1.689695476E-1,-9.932000190E-3,-1.708199978E-1,9.706550241E-1
1.539705245E1,1.689627484E-1,-9.944999591E-3,-1.708489954E-1,9.706509709E-1
1.540709878E1,1.689559847E-1,-9.960999712E-3,-1.708489954E-1,9.706519842E-1
1.541804743E1,1.689553503E-1,-9.979999624E-3,-1.708370000E-1,9.706540108E-1
1.542809043E1,1.689750475E-1,-1.000699960E-2,-1.707990021E-1,9.706569910E-1
1.543813443E1,1.689818534E-1,-9.983000346E-3,-1.707309932E-1,9.706680179E-1
1.544817843E1,1.690037183E-1,-1.000299957E-2,-1.706569940E-1,9.706770182E-1
1.545822276E1,1.689937138E-1,-9.959000163E-3,-1.706809998E-1,9.706749916E-1
1.546826626E1,1.689636383E-1,-9.832000360E-3,-1.707919985E-1,9.706619978E-1
1.547830987E1,1.689539107E-1,-9.743999690E-3,-1.708920002E-1,9.706469774E-1
1.548835403E1,1.689382526E-1,-9.654000401E-3,-1.709180027E-1,9.706460238E-1
1.549929943E1,1.688948253E-1,-9.518999606E-3,-1.707870066E-1,9.706779718E-1
1.550934743E1,1.690468182E-1,-9.475000203E-3,-1.705989987E-1,9.706850052E-1
1.551939543E1,1.690602235E-1,-9.479999542E-3,-1.704660058E-1,9.707059860E-1
1.552944243E1,1.690909414E-1,-9.546999820E-3,-1.704429984E-1,9.707040191E-1
1.553948943E1,1.691332801E-1,-9.627000429E-3,-1.704989970E-1,9.706860185E-1
1.554953568E1,1.691458711E-1,-9.705999866E-3,-1.705559939E-1,9.706730247E-1
1.555958308E1,1.691432992E-1,-9.763999842E-3,-1.705610007E-1,9.706720114E-1
1.556963042E1,1.691337884E-1,-9.798999876E-3,-1.705060005E-1,9.706829786E-1
1.558058043E1,1.691203488E-1,-9.813000448E-3,-1.704329997E-1,9.706979990E-1
1.559062743E1,1.691186416E-1,-9.810999967E-3,-1.703719944E-1,9.707090259E-1
1.560067343E1,1.691269735E-1,-9.802999906E-3,-1.703359932E-1,9.707139730E-1
1.561072143E1,1.691451265E-1,-9.809999727E-3,-1.703229994E-1,9.707130194E-1
1.562076810E1,1.691572146E-1,-9.832999669E-3,-1.703269929E-1,9.707099795E-1
1.563081485E1,1.691657074E-1,-9.872999974E-3,-1.703390032E-1,9.707059860E-1
1.564086165E1,1.690090876E-1,-9.882999584E-3,-1.703570038E-1,9.707300067E-1
1.565090848E1,1.690178998E-1,-9.906000458E-3,-1.703869998E-1,9.707229733E-1
1.566186843E1,1.690241604E-1,-9.906999767E-3,-1.704320014E-1,9.707139730E-1
1.567191343E1,1.690321903E-1,-9.916000068E-3,-1.704690009E-1,9.707059860E-1
1.568195743E1,1.690371418E-1,-9.909000248E-3,-1.704930067E-1,9.707009792E-1
1.569199993E1,1.690474247E-1,-9.883999825E-3,-1.705069989E-1,9.706969857E-1
1.570204326E1,1.690602406E-1,-9.850000031E-3,-1.705189943E-1,9.706929922E-1
1.571208752E1,1.690728662E-1,-9.814999998E-3,-1.705369949E-1,9.706879854E-1
1.572213252E1,1.690976112E-1,-9.801000357E-3,-1.705359966E-1,9.706839919E-1
1.573217752E1,1.691234602E-1,-9.797999635E-3,-1.704989970E-1,9.706860185E-1
1.574321243E1,1.691241952E-1,-9.777000174E-3,-1.704539955E-1,9.706940055E-1
1.575326343E1,1.691110004E-1,-9.708000347E-3,-1.704140007E-1,9.707040191E-1
1.576331143E1,1.690784670E-1,-9.611000307E-3,-1.703550071E-1,9.707210064E-1
1.577336043E1,1.690625585E-1,-9.483999573E-3,-1.702409983E-1,9.707450271E-1
1.578340977E1,1.690716424E-1,-9.417000227E-3,-1.700990051E-1,9.707689881E-1
1.579345952E1,1.690723486E-1,-9.383999743E-3,-1.699800044E-1,9.707900286E-1
1.580350912E1,1.690746842E-1,-9.344999678E-3,-1.698769927E-1,9.708080292E-1
1.581355795E1,1.690728509E-1,-9.306999855E-3,-1.697780043E-1,9.708260298E-1
1.582451443E1,1.690704525E-1,-9.270999581E-3,-1.696909964E-1,9.708420038E-1
1.583456143E1,1.690571720E-1,-9.232000448E-3,-1.696320027E-1,9.708549976E-1
1.584461143E1,1.690381768E-1,-9.186999872E-3,-1.695789993E-1,9.708679914E-1
1.585466343E1,1.690203245E-1,-9.139999747E-3,-1.695419997E-1,9.708780050E-1
1.586471443E1,1.690082566E-1,-9.091000073E-3,-1.695279926E-1,9.708830118E-1
1.587476543E1,1.689968180E-1,-9.061000310E-3,-1.695410013E-1,9.708830118E-1
1.588481623E1,1.689928850E-1,-9.057000279E-3,-1.695680022E-1,9.708790183E-1
1.589486756E1,1.689994472E-1,-9.062999859E-3,-1.695840061E-1,9.708750248E-1
1.590583143E1,1.690072520E-1,-9.056000039E-3,-1.695940048E-1,9.708719850E-1
1.591588243E1,1.690148738E-1,-9.046000428E-3,-1.696040034E-1,9.708690047E-1
1.592593143E1,1.690179357E-1,-9.034999646E-3,-1.696359962E-1,9.708629847E-1
1.593598193E1,1.690229126E-1,-9.034000337E-3,-1.696709991E-1,9.708560109E-1
1.594603260E1,1.690277854E-1,-9.030000307E-3,-1.696950048E-1,9.708510041E-1
1.595608310E1,1.690387403E-1,-9.014000185E-3,-1.697019935E-1,9.708480239E-1
1.596613370E1,1.690501039E-1,-9.003999643E-3,-1.696970016E-1,9.708470106E-1
1.597618470E1,1.690586087E-1,-9.012999944E-3,-1.696709991E-1,9.708499908E-1
1.598713643E1,1.690856975E-1,-9.027999826E-3,-1.696490049E-1,9.708489776E-1
1.599718843E1,1.691089621E-1,-9.031999856E-3,-1.696140021E-1,9.708510041E-1
1.600723543E1,1.691310368E-1,-9.026999585E-3,-1.695809960E-1,9.708529711E-1
1.601728293E1,1.691443640E-1,-8.995000273E-3,-1.695519984E-1,9.708560109E-1
1.602733160E1,1.691500786E-1,-8.957999758E-3,-1.695369929E-1,9.708579779E-1
1.603738010E1,1.691572926E-1,-8.919999935E-3,-1.695259959E-1,9.708589911E-1
1.604742910E1,1.691638640E-1,-8.875000291E-3,-1.695159972E-1,9.708600044E-1
1.605747876E1,1.691654871E-1,-8.830999956E-3,-1.694879979E-1,9.708650112E-1
1.606842643E1,1.691737798E-1,-8.794000372E-3,-1.694130003E-1,9.708769917E-1
1.607847743E1,1.691679620E-1,-8.747999556E-3,-1.693180054E-1,9.708949924E-1
1.608852643E1,1.691657693E-1,-8.685000241E-3,-1.692260057E-1,9.709119797E-1
1.609857543E1,1.691523331E-1,-8.623999543E-3,-1.691679955E-1,9.709249735E-1
1.610862443E1,1.691415675E-1,-8.585000411E-3,-1.691520065E-1,9.709299803E-1
1.611867368E1,1.691401695E-1,-8.562999777E-3,-1.691599935E-1,9.709290266E-1
1.612872328E1,1.691319497E-1,-8.538000286E-3,-1.691640019E-1,9.709299803E-1
1.613877378E1,1.691267075E-1,-8.514000103E-3,-1.691530049E-1,9.709330201E-1
1.614974143E1,1.691187477E-1,-8.500000462E-3,-1.691100001E-1,9.709420204E-1
1.615979543E1,1.691372649E-1,-8.496999741E-3,-1.690170020E-1,9.709550142E-1
1.616985043E1,1.691417664E-1,-8.458999917E-3,-1.688880026E-1,9.709770083E-1
1.617990493E1,1.691480614E-1,-8.461999707E-3,-1.688009948E-1,9.709910154E-1
1.618995826E1,1.691310637E-1,-8.414999582E-3,-1.688549966E-1,9.709849954E-1
1.620001226E1,1.692808869E-1,-8.325999603E-3,-1.689680070E-1,9.709399939E-1
1.621006546E1,1.692687924E-1,-8.196000010E-3,-1.690440029E-1,9.709299803E-1
1.622011813E1,1.692372316E-1,-8.073000237E-3,-1.690240055E-1,9.709399939E-1
1.623105943E1,1.691993318E-1,-7.946999744E-3,-1.688839942E-1,9.709720016E-1
1.624111043E1,1.693518772E-1,-7.869999856E-3,-1.686770022E-1,9.709820151E-1
1.625116043E1,1.693603763E-1,-7.844000123E-3,-1.684969962E-1,9.710119963E-1
1.626121143E1,1.693932540E-1,-7.888000458E-3,-1.684100032E-1,9.710209966E-1
1.627126376E1,1.694244704E-1,-7.941000164E-3,-1.684280038E-1,9.710119963E-1
1.628131702E1,1.694336124E-1,-7.980000228E-3,-1.684630066E-1,9.710040092E-1
1.629136962E1,1.694171489E-1,-8.012999780E-3,-1.684779972E-1,9.710040092E-1
1.630142212E1,1.694011219E-1,-8.039000444E-3,-1.684409976E-1,9.710130095E-1
1.631237343E1,1.693947459E-1,-8.070000447E-3,-1.683710068E-1,9.710260034E-1
1.632242643E1,1.693961189E-1,-8.086999878E-3,-1.682880074E-1,9.710400105E-1
1.633247543E1,1.693931595E-1,-8.112000301E-3,-1.682319939E-1,9.710500240E-1
1.634252593E1,1.693974313E-1,-8.146000095E-3,-1.682029963E-1,9.710540175E-1
1.635257660E1,1.694022546E-1,-8.186999708E-3,-1.682019979E-1,9.710530043E-1
1.636262785E1,1.694248494E-1,-8.233999833E-3,-1.682000011E-1,9.710490108E-1
1.637267885E1,1.699755459E-1,-8.352000266E-3,-1.681639999E-1,9.709579945E-1
1.638272935E1,1.700553444E-1,-8.375000209E-3,-1.681399941E-1,9.709479809E-1
1.639369543E1,1.694471968E-1,-8.284999989E-3,-1.681230068E-1,9.710580111E-1
1.640374743E1,1.686570447E-1,-8.170999587E-3,-1.681029946E-1,9.711999893E-1
1.641379843E1,1.674629724E-1,-7.996000350E-3,-1.680860072E-1,9.714109898E-1
1.642384943E1,1.662619665E-1,-7.819999941E-3,-1.680669934E-1,9.716219902E-1
1.643390043E1,1.656586349E-1,-7.737999782E-3,-1.680479944E-1,9.717289805E-1
1.644395243E1,1.657630115E-1,-7.761000190E-3,-1.680250019E-1,9.717149734E-1
1.645400423E1,1.661316565E-1,-7.830999792E-3,-1.680220068E-1,9.716519713E-1
1.646405623E1,1.661168404E-1,-7.845999673E-3,-1.680070013E-1,9.716569781E-1
1.647422409E1,1.680838022E-1,-8.214999922E-3,-1.679700017E-1,9.713220000E-1
1.648437759E1,1.685116860E-1,-8.291999809E-3,-1.679479927E-1,9.712510109E-1
1.649452026E1,1.685201792E-1,-8.221000433E-3,-1.679140031E-1,9.712560177E-1
1.650465476E1,1.694101005E-1,-8.283000439E-3,-1.678079963E-1,9.711189866E-1
1.651478248E1,1.692194367E-1,-8.225999773E-3,-1.677020043E-1,9.711710215E-1
1.652490406E1,1.693738662E-1,-8.263000287E-3,-1.676429957E-1,9.711539745E-1
1.653502060E1,1.698819067E-1,-8.355000056E-3,-1.676049978E-1,9.710710049E-1
1.654513239E1,1.736315703E-1,-8.994000033E-3,-1.675229967E-1,9.704160094E-1
1.655627343E1,1.812256255E-1,-1.028699987E-2,-1.674170047E-1,9.690319896E-1
1.656632043E1,1.875721627E-1,-1.138000004E-2,-1.673319936E-1,9.678260088E-1
1.657636943E1,1.914201654E-1,-1.204799954E-2,-1.672810018E-1,9.670730233E-1
1.658641643E1,1.917838341E-1,-1.210999954E-2,-1.672589928E-1,9.670040011E-1
1.659646277E1,1.917747255E-1,-1.209899969E-2,-1.672530025E-1,9.670069814E-1
1.660650902E1,1.894659690E-1,-1.170200016E-2,-1.672870070E-1,9.674609900E-1
1.661655502E1,1.893010045E-1,-1.169299986E-2,-1.673009992E-1,9.674909711E-1
1.662660168E1,1.892252642E-1,-1.170799974E-2,-1.673160046E-1,9.675030112E-1
1.663755543E1,1.892122664E-1,-1.171599980E-2,-1.673360020E-1,9.675019979E-1
1.664760043E1,1.892003897E-1,-1.171800029E-2,-1.673610061E-1,9.674999714E-1
1.665764743E1,1.874192006E-1,-1.140899956E-2,-1.674090028E-1,9.678419828E-1
1.666769393E1,1.826961002E-1,-1.059299987E-2,-1.674720049E-1,9.687430263E-1
1.667774060E1,1.796443132E-1,-1.005600020E-2,-1.674969941E-1,9.693149924E-1
1.668778760E1,1.796043104E-1,-1.003600005E-2,-1.674890071E-1,9.693239927E-1
1.669783520E1,1.800557537E-1,-1.011000015E-2,-1.674800068E-1,9.692410231E-1
1.670788270E1,1.849606113E-1,-1.095500030E-2,-1.674270034E-1,9.683169723E-1
1.671883643E1,1.852262087E-1,-1.100100018E-2,-1.674019992E-1,9.682700038E-1
1.672888843E1,1.852384008E-1,-1.100500021E-2,-1.673710048E-1,9.682729840E-1
1.673893543E1,1.852574977E-1,-1.100500021E-2,-1.673440039E-1,9.682739973E-1
1.674898243E1,1.852705697E-1,-1.100200042E-2,-1.673180014E-1,9.682760239E-1
1.675902976E1,1.852818323E-1,-1.099099964E-2,-1.672890037E-1,9.682790041E-1
1.676907702E1,1.852946013E-1,-1.098299958E-2,-1.672639996E-1,9.682809711E-1
1.677912402E1,1.853003118E-1,-1.097999979E-2,-1.672520041E-1,9.682819843E-1
1.678917102E1,1.853016275E-1,-1.097299997E-2,-1.672510058E-1,9.682819843E-1
1.680014443E1,1.852903647E-1,-1.096300036E-2,-1.672700047E-1,9.682809711E-1
1.681019943E1,1.852837919E-1,-1.095599961E-2,-1.672949940E-1,9.682779908E-1
1.682025243E1,1.852831726E-1,-1.095100027E-2,-1.672960073E-1,9.682779908E-1
1.683030443E1,1.852923301E-1,-1.094499975E-2,-1.672690064E-1,9.682809711E-1
1.684035510E1,1.852813351E-1,-1.093500014E-2,-1.672179997E-1,9.682919979E-1
1.685040485E1,1.852753127E-1,-1.092999987E-2,-1.671960056E-1,9.682970047E-1
1.686045385E1,1.852678133E-1,-1.094599999E-2,-1.672150046E-1,9.682949781E-1
1.687050251E1,1.852755411E-1,-1.098500006E-2,-1.672559977E-1,9.682859778E-1
1.688146443E1,1.852787896E-1,-1.102299988E-2,-1.673019975E-1,9.682769775E-1
1.689151643E1,1.852836516E-1,-1.103399973E-2,-1.673189998E-1,9.682729840E-1
1.690156743E1,1.852887347E-1,-1.105299965E-2,-1.672890037E-1,9.682769775E-1
1.691161893E1,1.853070033E-1,-1.111400034E-2,-1.672240049E-1,9.682840109E-1
1.692167026E1,1.853303547E-1,-1.112100016E-2,-1.671109945E-1,9.682989717E-1
1.693172226E1,1.853450946E-1,-1.111000031E-2,-1.669619977E-1,9.683219790E-1
1.694177426E1,1.853482350E-1,-1.113499980E-2,-1.668870002E-1,9.683340192E-1
1.695182610E1,1.853295745E-1,-1.108700037E-2,-1.669690013E-1,9.683240056E-1
1.696199324E1,1.853166193E-1,-1.099199988E-2,-1.670940071E-1,9.683060050E-1
1.697214574E1,1.852951144E-1,-1.088500023E-2,-1.671479940E-1,9.683020115E-1
1.698228718E1,1.852479782E-1,-1.077200007E-2,-1.670860052E-1,9.683229923E-1
1.699241938E1,1.852058957E-1,-1.064999960E-2,-1.669200063E-1,9.683610201E-1
1.700254420E1,1.852048119E-1,-1.058399957E-2,-1.667049974E-1,9.683989882E-1
1.701266270E1,1.852222584E-1,-1.061199978E-2,-1.665560007E-1,9.684209824E-1
1.702277586E1,1.852491474E-1,-1.068300009E-2,-1.665679961E-1,9.684129953E-1
1.703288450E1,1.852578308E-1,-1.074500009E-2,-1.666239947E-1,9.684010148E-1
1.704398543E1,1.852538569E-1,-1.080099959E-2,-1.666480005E-1,9.683970213E-1
1.705403443E1,1.852496994E-1,-1.084700041E-2,-1.666149944E-1,9.684029818E-1
1.706408643E1,1.852534251E-1,-1.088399999E-2,-1.665270030E-1,9.684169888E-1
1.707413693E1,1.852538657E-1,-1.088100020E-2,-1.664219946E-1,9.684349895E-1
1.708418560E1,1.852630539E-1,-1.088299975E-2,-1.663360000E-1,9.684479833E-1
1.709423410E1,1.852731372E-1,-1.088399999E-2,-1.663070023E-1,9.684510231E-1
1.710428310E1,1.852861366E-1,-1.091099996E-2,-1.663140059E-1,9.684470296E-1
1.711433176E1,1.852922730E-1,-1.093799993E-2,-1.663289964E-1,9.684429765E-1
1.712529443E1,1.853060694E-1,-1.097500045E-2,-1.663399935E-1,9.684380293E-1
1.713534243E1,1.853203868E-1,-1.099000033E-2,-1.663639992E-1,9.684309959E-1
1.714538843E1,1.853382246E-1,-1.098799985E-2,-1.664139926E-1,9.684190154E-1
1.715543343E1,1.853354118E-1,-1.099700015E-2,-1.664630026E-1,9.684110284E-1
1.716547743E1,1.853349474E-1,-1.101700030E-2,-1.665090024E-1,9.684029818E-1
1.717552068E1,1.853386608E-1,-1.103200018E-2,-1.665329933E-1,9.683979750E-1
1.718556388E1,1.853420411E-1,-1.103200018E-2,-1.665579975E-1,9.683930278E-1
1.719560705E1,1.853464488E-1,-1.102999970E-2,-1.666000038E-1,9.683849812E-1
1.720654143E1,1.853408065E-1,-1.101200003E-2,-1.666480005E-1,9.683780074E-1
1.721658443E1,1.853362028E-1,-1.099999994E-2,-1.666830033E-1,9.683730006E-1
1.722662943E1,1.853338058E-1,-1.099499967E-2,-1.666859984E-1,9.683730006E-1
1.723667443E1,1.853200971E-1,-1.099899970E-2,-1.666660011E-1,9.683790207E-1
1.724672010E1,1.852869524E-1,-1.095699985E-2,-1.666360050E-1,9.683910012E-1
1.725676710E1,1.852503008E-1,-1.086399984E-2,-1.665900052E-1,9.684069753E-1
1.726681450E1,1.852302305E-1,-1.076800004E-2,-1.665080041E-1,9.684259892E-1
1.727686250E1,1.852352064E-1,-1.075899974E-2,-1.664330065E-1,9.684380293E-1
1.728781043E1,1.852393658E-1,-1.077499986E-2,-1.664099991E-1,9.684410095E-1
1.729786243E1,1.852351859E-1,-1.076900028E-2,-1.663800031E-1,9.684470296E-1
1.730791443E1,1.852293910E-1,-1.074600033E-2,-1.663299948E-1,9.684569836E-1
1.731796593E1,1.852233765E-1,-1.072499994E-2,-1.663029939E-1,9.684630036E-1
1.732801627E1,1.852090591E-1,-1.071699988E-2,-1.663080007E-1,9.684649706E-1
1.733806627E1,1.851800618E-1,-1.069500018E-2,-1.663240045E-1,9.684680104E-1
1.734811626E1,1.851591087E-1,-1.066199970E-2,-1.663379967E-1,9.684699774E-1
1.735816643E1,1.853120030E-1,-1.066500042E-2,-1.663479954E-1,9.684389830E-1
1.736911943E1,1.852888337E-1,-1.066900045E-2,-1.663849950E-1,9.684370160E-1
1.737916543E1,1.852683098E-1,-1.068599988E-2,-1.664299965E-1,9.684330225E-1
1.738921043E1,1.852516240E-1,-1.068999991E-2,-1.664659977E-1,9.684299827E-1
1.739925543E1,1.852393215E-1,-1.068700012E-2,-1.665090024E-1,9.684249759E-1
1.740929943E1,1.852200878E-1,-1.068099961E-2,-1.665540040E-1,9.684209824E-1
1.741934418E1,1.852034450E-1,-1.067500003E-2,-1.666020006E-1,9.684159756E-1
1.742938898E1,1.851892867E-1,-1.066699997E-2,-1.666470021E-1,9.684110284E-1
1.743943365E1,1.851842772E-1,-1.066000015E-2,-1.666879952E-1,9.684050083E-1
1.745039543E1,1.851844712E-1,-1.065799966E-2,-1.667169929E-1,9.684000015E-1
1.746043643E1,1.851864311E-1,-1.066000015E-2,-1.667319983E-1,9.683970213E-1
1.747048343E1,1.851861706E-1,-1.066100039E-2,-1.667439938E-1,9.683949947E-1
1.748052893E1,1.851832300E-1,-1.066500042E-2,-1.667470038E-1,9.683949947E-1
1.749057360E1,1.851881412E-1,-1.065799966E-2,-1.667419970E-1,9.683949947E-1
1.750061860E1,1.851838747E-1,-1.064900029E-2,-1.667300016E-1,9.683979750E-1
1.751066340E1,1.851831260E-1,-1.063800044E-2,-1.667079926E-1,9.684020281E-1
1.752070890E1,1.851826724E-1,-1.062699966E-2,-1.666859984E-1,9.684060216E-1
1.753087047E1,1.851803123E-1,-1.061599981E-2,-1.666720062E-1,9.684090018E-1
1.754101747E1,1.851718113E-1,-1.061099954E-2,-1.666699946E-1,9.684110284E-1
1.755115336E1,1.851587487E-1,-1.061400026E-2,-1.666669995E-1,9.684140086E-1
1.756128026E1,1.853088080E-1,-1.064699981E-2,-1.666550040E-1,9.683870077E-1
1.757139971E1,1.852916920E-1,-1.064599957E-2,-1.666450053E-1,9.683920145E-1
1.758151288E1,1.852737089E-1,-1.064100023E-2,-1.666480005E-1,9.683949947E-1
1.759162080E1,1.852525656E-1,-1.064900029E-2,-1.666709930E-1,9.683949947E-1
1.760172416E1,1.852371607E-1,-1.064900029E-2,-1.666940004E-1,9.683939815E-1
1.761188016E1,1.852239476E-1,-1.064900029E-2,-1.667259932E-1,9.683910012E-1
1.762202941E1,1.852176501E-1,-1.064699981E-2,-1.667390019E-1,9.683899879E-1
1.763217270E1,1.852194037E-1,-1.063400041E-2,-1.667319983E-1,9.683910012E-1
1.764231076E1,1.852219562E-1,-1.061599981E-2,-1.667129993E-1,9.683939815E-1
