"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.536196815E0,3.780424595E-5,-3.903651237E-2,-3.543472290E-2
1.547136432E0,7.763177156E-3,-2.952861786E-2,-1.632118225E-2
1.557184432E0,-3.504022956E-3,-3.703570366E-2,-1.645851135E-2
1.567233432E0,-5.283206701E-3,-2.073335648E-2,-9.459495544E-3
1.577280932E0,4.936695099E-3,-2.616262436E-2,9.441375732E-3
1.587329265E0,2.961575985E-3,-4.360270500E-2,-1.236820221E-2
1.597377265E0,3.178507090E-3,-3.946042061E-2,-1.500701904E-2
1.607425665E0,-1.344528794E-2,-5.688548088E-2,-5.677223206E-3
1.617473831E0,-1.245215535E-3,-5.993986130E-2,-1.310920715E-2
1.628413432E0,1.106299460E-2,-6.037330627E-2,-1.327610016E-2
1.638464432E0,-1.024293900E-2,-5.590224266E-2,-2.058315277E-2
1.648514432E0,4.290133715E-3,-5.848312378E-2,-2.065563202E-2
1.658564932E0,1.401178539E-2,-7.533168793E-2,-2.308654785E-2
1.668615932E0,1.179185510E-2,-8.480739594E-2,-3.262996674E-2
1.678667182E0,9.459510446E-3,-7.486462593E-2,-2.052783966E-2
1.688718582E0,1.649999619E-2,-6.994318962E-2,-2.286720276E-2
1.698770248E0,-4.315972328E-4,-6.296873093E-2,-2.293968201E-2
1.709721432E0,9.508132935E-3,-6.594014168E-2,-2.316188812E-2
1.719773432E0,7.410869002E-3,-5.690121651E-2,-3.294372559E-2
1.729825432E0,1.951859891E-2,-6.165146828E-2,-1.617431641E-2
1.739875432E0,2.192741632E-2,-3.938245773E-2,-1.543998718E-3
1.749924765E0,5.331277847E-3,-4.366493225E-2,-1.812076569E-2
1.759974515E0,7.796362042E-3,-5.820512772E-2,2.251243591E-2
1.770024515E0,2.463339269E-2,-6.121540070E-2,4.383373260E-2
1.780073848E0,1.750832796E-2,-2.371406555E-2,-1.072998047E-1
1.791033432E0,1.913206279E-2,-4.376029968E-2,-2.626609802E-2
1.801083432E0,1.360240579E-2,-6.009292603E-2,1.699447632E-3
1.811135432E0,-1.635824144E-2,-5.563664436E-2,-8.552360535E-2
1.821186432E0,-3.513221443E-2,-1.884293556E-2,1.447010040E-2
1.831238098E0,-7.276479900E-2,-7.368469238E-2,-9.347915649E-3
1.841290098E0,-2.237944305E-2,-1.133131981E-1,-6.502151489E-3
1.851342898E0,6.223504245E-2,-9.620237350E-2,1.042556763E-2
1.861395731E0,7.990117371E-2,-4.540324211E-2,9.775161743E-3
1.872351432E0,2.189339697E-2,-1.082801819E-2,1.560211182E-2
1.882405432E0,-1.543375850E-2,-1.857900620E-2,-2.142047882E-2
1.892459432E0,-2.599275112E-2,-4.842853546E-2,-5.105972290E-3
1.902512432E0,-2.751776576E-2,-5.794239044E-2,-2.712249756E-3
1.912565765E0,6.875693798E-3,-5.072689056E-2,-2.187442780E-2
1.922618765E0,3.903506696E-2,-9.772777557E-4,-1.970005035E-2
1.932671765E0,5.906365812E-2,1.019716263E-2,3.929138184E-3
1.942723598E0,3.093065321E-2,6.708383560E-3,-2.282238007E-2
1.953658598E0,-6.858021021E-3,1.308941841E-2,-4.228210449E-2
1.963704432E0,-6.473004818E-3,-5.186700821E-2,-3.522300720E-2
1.973760432E0,-1.325033605E-2,-9.244322777E-2,-2.561092377E-2
1.983814432E0,-1.525440812E-2,-1.115319729E-1,-3.996086121E-2
1.993867932E0,-1.479749382E-2,-1.211581230E-1,-4.238605499E-2
2.003920932E0,-2.628456056E-2,-1.257803440E-1,-3.036499023E-2
2.013974432E0,-1.636707783E-2,-1.082904339E-1,-2.052974701E-2
2.024027432E0,-4.197388887E-3,-1.049847603E-1,-1.047134399E-3
2.034966432E0,-3.042699397E-2,-1.735959053E-1,-7.257556915E-2
2.045009432E0,8.536204696E-3,-1.287124157E-1,-5.517768860E-2
2.055051432E0,2.615548670E-2,-2.773523331E-2,-1.494407654E-3
2.065094432E0,7.174745202E-3,2.008461952E-2,3.287410736E-2
2.075137098E0,1.673670113E-2,2.338981628E-2,7.151508331E-2
2.085180598E0,2.042949200E-5,-1.749539375E-2,-4.107952118E-2
2.095224998E0,-4.311069846E-3,-3.698205948E-2,-3.642463684E-2
2.105269998E0,1.940365136E-2,-5.878448486E-2,-4.608821869E-2
