"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.889208369E0,-9.506951332E0,4.298378229E-1,6.645253181E0
1.899306235E0,-9.389077187E0,5.021885037E-1,7.559132099E0
1.909404101E0,-9.278955460E0,5.927010775E-1,8.559436798E0
1.919501701E0,-9.374947548E0,7.124433517E-1,8.075393677E0
1.929599334E0,-9.649959564E0,6.265665293E-1,7.910592079E0
1.939697100E0,-9.980802536E0,4.505401254E-1,7.757080078E0
1.949794900E0,-1.024424076E1,2.859840691E-1,7.542553902E0
1.959912300E0,-1.035799503E1,2.175748199E-1,7.318833351E0
1.970029700E0,-1.044208431E1,2.243529558E-1,7.240261078E0
1.980146933E0,-1.054716301E1,1.308788359E-1,7.320148468E0
1.990264033E0,-1.025411415E1,9.193770587E-2,7.421583176E0
2.000380899E0,-9.938477516E0,1.054196954E-1,7.660720825E0
2.010497599E0,-9.312890053E0,2.363309860E-1,7.587268829E0
2.020593765E0,-9.265448570E0,3.267869055E-1,7.504504204E0
2.030689765E0,-9.175791740E0,4.060337543E-1,7.509099007E0
2.041987333E0,-9.322703362E0,4.672884345E-1,7.607163429E0
2.052031333E0,-9.228772163E0,5.588783622E-1,7.377866268E0
2.062080333E0,-9.592460632E0,6.213794947E-1,7.393005371E0
2.072130333E0,-1.026832199E1,3.719482422E-1,7.605181694E0
2.082179333E0,-1.021743393E1,3.046881855E-1,7.551127434E0
2.092228833E0,-1.052327824E1,6.048661470E-2,7.713422775E0
2.102277633E0,-1.035632801E1,-5.381545424E-2,7.403444290E0
2.112326133E0,-9.906352997E0,7.785597444E-2,7.076622009E0
2.122373704E0,-9.899982452E0,3.680616617E-2,7.230760574E0
2.132421329E0,-9.153236389E0,3.994304240E-1,6.852194309E0
2.142469217E0,-8.816997528E0,5.381184816E-1,6.849762440E0
2.152517517E0,-9.003089905E0,5.029103756E-1,7.239933968E0
2.162565698E0,-9.246274948E0,4.505936205E-1,7.603866577E0
2.172614031E0,-9.555019379E0,5.808370709E-1,7.732601643E0
2.182662338E0,-9.539278984E0,7.863053083E-1,7.434103489E0
2.192710980E0,-9.241633415E0,1.095585823E0,7.026141167E0
2.202799713E0,-8.724573135E0,1.403790236E0,6.831082344E0
2.212886150E0,-9.152855873E0,1.215895891E0,7.468209267E0
2.222970502E0,-9.018235207E0,1.534685373E0,7.902391434E0
2.233053057E0,-9.010524750E0,1.772776604E0,7.871532917E0
2.243133951E0,-8.131027222E0,2.295320749E0,6.885886192E0
2.253213351E0,-6.992521286E0,2.516901970E0,6.007858276E0
2.263291398E0,-7.082551003E0,2.014285326E0,6.009593964E0
2.273368398E0,-7.388383389E0,1.408292174E0,6.276955605E0
2.284294398E0,-9.184077263E0,3.188192844E-1,8.218094826E0
2.294706333E0,-1.176535988E1,-7.959951758E-1,9.663607597E0
2.304758333E0,-1.248003769E1,-8.782193661E-1,8.847326279E0
2.314815333E0,-1.072477245E1,-2.254745960E-1,7.917282104E0
2.324868833E0,-9.127662659E0,5.580310822E-1,7.346294403E0
2.334921833E0,-8.066635132E0,1.105184197E0,6.510874748E0
2.344974083E0,-7.489441872E0,1.583337069E0,6.479683876E0
2.355026083E0,-7.158883095E0,1.874969959E0,7.617512703E0
2.365077083E0,-7.286976814E0,1.912941098E0,8.570740700E0
2.375128511E0,-7.638723373E0,1.820562124E0,8.171270370E0
2.385179886E0,-7.156599522E0,1.829581022E0,6.722649574E0
2.395231552E0,-7.759372711E0,1.571297765E0,6.730570793E0
2.405283452E0,-9.508379936E0,1.155211091E0,7.985467434E0
2.415335906E0,-1.085580158E1,7.050549984E-1,8.188389778E0
2.425388906E0,-1.108482265E1,5.509831905E-1,7.519562721E0
2.435441982E0,-1.006162643E1,6.651716232E-1,6.323670387E0
2.445537910E0,-8.998603821E0,8.449033499E-1,6.303118706E0
2.455631043E0,-8.121835709E0,9.581129551E-1,7.168158531E0
2.465721668E0,-7.522190094E0,9.133885503E-1,8.045762062E0
2.475810079E0,-7.491036892E0,8.748521805E-1,7.938459873E0
2.485896745E0,-7.997580528E0,8.861311078E-1,7.306093216E0
2.495981902E0,-8.532975197E0,1.036597848E0,7.070806980E0
2.506065702E0,-8.689658165E0,1.185011744E0,7.153796196E0
2.516148273E0,-8.869744301E0,1.212903142E0,7.295133591E0
2.526265863E0,-8.986871719E0,1.117393374E0,7.052812099E0
2.536380732E0,-9.038089752E0,1.014983416E0,6.793188095E0
2.546493148E0,-9.220531464E0,9.716340899E-1,7.285771847E0
2.556603388E0,-9.181436539E0,1.045624971E0,7.647036552E0
2.566711426E0,-9.037888527E0,1.137710810E0,7.498931885E0
2.576817500E0,-8.971633911E0,1.220496416E0,7.240216255E0
2.586921750E0,-9.091361046E0,1.172981143E0,7.175439835E0
2.597024439E0,-9.290137291E0,1.062023044E0,7.172902107E0
2.607125439E0,-9.494058609E0,8.777540326E-1,7.221711159E0
2.617226339E0,-9.499788284E0,7.659791112E-1,7.286497593E0
2.627327439E0,-9.433871269E0,6.568669677E-1,7.373034477E0
2.637428672E0,-8.814816475E0,6.846634150E-1,7.154743671E0
2.647530138E0,-8.284412384E0,7.880626321E-1,7.175893784E0
2.657631804E0,-8.313554764E0,8.558186889E-1,7.636135101E0
2.667733704E0,-8.453818321E0,8.963698745E-1,7.699320793E0
2.677835637E0,-8.531586647E0,1.056703091E0,7.230211258E0
2.687955670E0,-8.694287300E0,1.313851833E0,7.183191299E0
2.698075736E0,-8.552810669E0,1.355449200E0,6.998661041E0
2.708195702E0,-8.749780655E0,1.328511238E0,7.292964935E0
2.718315502E0,-9.281921387E0,1.113320112E0,7.552415848E0
2.728434968E0,-9.229966164E0,1.060718179E0,7.068224907E0
2.738554234E0,-9.120684624E0,1.070727229E0,6.929656029E0
2.748653434E0,-9.196802139E0,1.027323008E0,7.093428135E0
2.758752400E0,-9.165102005E0,1.060463905E0,7.128525734E0
2.770080333E0,-9.072883606E0,1.112448931E0,7.163845062E0
2.780133333E0,-8.898997307E0,9.909019470E-1,7.044352531E0
2.790183333E0,-8.935682297E0,8.864499927E-1,7.156462193E0
2.800236833E0,-9.084199905E0,7.750082016E-1,7.141832352E0
2.810289833E0,-9.131028175E0,7.382268906E-1,6.989065170E0
2.820342833E0,-8.967270851E0,8.010922670E-1,6.761804581E0
2.830394633E0,-8.629583359E0,7.268471122E-1,6.531479359E0
2.840446133E0,-8.599944115E0,5.842217207E-1,6.947829247E0
2.850496847E0,-8.436488152E0,4.533648491E-1,6.908043861E0
2.860547472E0,-8.366006851E0,4.103712142E-1,6.690225601E0
2.870597916E0,-8.429042816E0,5.229717493E-1,6.589967728E0
2.880648016E0,-8.513639450E0,6.890347004E-1,6.613904953E0
2.890698016E0,-8.710589409E0,7.916375399E-1,6.705995560E0
2.900748016E0,-8.830382347E0,9.192457199E-1,6.634903908E0
2.910798169E0,-8.846470833E0,9.960440397E-1,6.533905029E0
2.920848169E0,-8.960175514E0,1.021041989E0,6.422632694E0
2.930938569E0,-9.030856133E0,1.029579163E0,6.362553596E0
2.941026381E0,-8.996138573E0,1.039507270E0,6.329556465E0
2.951111910E0,-8.817170143E0,9.830229282E-1,6.331576347E0
2.961195521E0,-8.630941391E0,8.741186261E-1,6.353230476E0
2.971277310E0,-8.542816162E0,8.202973008E-1,6.305931568E0
2.981357660E0,-8.475687981E0,6.667617559E-1,6.140666008E0
2.991436707E0,-8.554012299E0,6.400400996E-1,6.087444305E0
3.001514479E0,-8.651206017E0,6.862182021E-1,6.077752113E0
3.011625826E0,-8.661458015E0,7.120262980E-1,5.923718929E0
3.021734576E0,-8.644491196E0,7.221616507E-1,5.838147163E0
3.031842016E0,-8.615361214E0,7.071660161E-1,5.829899311E0
3.041947016E0,-8.545483589E0,6.762912273E-1,5.789049625E0
3.052049904E0,-8.468238831E0,6.578574777E-1,5.770297527E0
3.062150904E0,-8.357195854E0,6.611647010E-1,5.684821606E0
3.072250179E0,-8.353786469E0,6.570408940E-1,5.614313602E0
3.082347645E0,-8.395913124E0,6.310957074E-1,5.563831329E0
3.092444845E0,-8.468943596E0,6.239098907E-1,5.506505489E0
3.102541678E0,-8.481445312E0,6.235960126E-1,5.429377556E0
3.112638311E0,-8.438651085E0,5.825377703E-1,5.405262470E0
3.122734677E0,-8.348149300E0,5.942933559E-1,5.355984211E0
3.132831043E0,-8.195867538E0,6.108741760E-1,5.272427559E0
3.142927309E0,-8.125411987E0,6.321718693E-1,5.317276001E0
3.153023709E0,-8.138714790E0,7.397174239E-1,5.336371422E0
3.163119942E0,-8.139141083E0,8.163558245E-1,5.239499092E0
3.173233408E0,-8.097524643E0,8.542553782E-1,5.076155663E0
3.183346908E0,-8.105405807E0,8.476988077E-1,4.988551617E0
3.193460474E0,-8.123101234E0,8.164511323E-1,5.019381046E0
3.203573940E0,-8.123754501E0,7.683329582E-1,5.024046421E0
3.213687240E0,-8.072677612E0,7.757154703E-1,4.983810902E0
3.223800540E0,-7.996264935E0,7.548033595E-1,4.941960335E0
3.233893506E0,-7.926384449E0,7.840458155E-1,4.918911934E0
3.243986339E0,-7.911136627E0,7.674272656E-1,4.814505577E0
3.254105639E0,-7.861782551E0,7.741086483E-1,4.733805656E0
3.264224705E0,-7.869503975E0,7.661185265E-1,4.569441319E0
3.274343671E0,-7.887053013E0,7.510132790E-1,4.121347904E0
3.284462437E0,-7.908293724E0,6.923922300E-1,4.436355591E0
3.294580870E0,-7.894191265E0,5.995841622E-1,5.074940681E0
3.304699170E0,-7.823843002E0,6.007719040E-1,4.633529663E0
3.314790836E0,-7.834948063E0,6.203875542E-1,4.233471870E0
3.324882536E0,-7.820147514E0,6.078229547E-1,4.085089684E0
3.334973302E0,-7.777218819E0,5.794637203E-1,4.104788780E0
3.345064202E0,-7.696029186E0,5.103755593E-1,4.301095963E0
3.355155202E0,-7.625102043E0,5.009630322E-1,4.369617462E0
3.365246202E0,-7.567297459E0,5.171674490E-1,4.331490993E0
3.375337135E0,-7.483860493E0,5.540013909E-1,4.238790035E0
3.385428268E0,-7.456357956E0,6.115431786E-1,4.127730846E0
3.395520601E0,-7.447045326E0,6.279472113E-1,3.999197483E0
3.405613101E0,-7.417166233E0,6.131029725E-1,3.943611145E0
3.415724067E0,-7.372578621E0,5.674725771E-1,3.900235176E0
3.425835133E0,-7.400668144E0,5.199009180E-1,3.861065388E0
3.435946299E0,-7.439581871E0,4.655436277E-1,3.838537693E0
3.446057699E0,-7.423289776E0,4.809460938E-1,3.782895565E0
3.456169199E0,-7.346752167E0,5.204241276E-1,3.751263142E0
3.466281032E0,-7.270267010E0,5.359095335E-1,3.725045681E0
3.476375765E0,-7.251510620E0,5.609782338E-1,3.697310925E0
3.486470665E0,-7.205958366E0,6.053677201E-1,3.607293606E0
3.496592331E0,-7.154708862E0,5.757546425E-1,3.526295185E0
3.506714031E0,-7.093658924E0,5.819243193E-1,3.467111588E0
3.516835731E0,-7.033019066E0,5.757432580E-1,3.456816673E0
3.526957464E0,-6.932241440E0,5.596823692E-1,3.462040424E0
3.537079264E0,-6.925151825E0,5.864481926E-1,3.506411552E0
3.547201130E0,-6.934394836E0,5.864125490E-1,3.320909500E0
3.557296430E0,-6.909079075E0,5.736252069E-1,3.314229012E0
3.567391796E0,-6.857453823E0,5.800821781E-1,3.224014759E0
3.577486996E0,-6.850205898E0,5.491232872E-1,3.166674137E0
3.587582096E0,-6.859974384E0,5.441419482E-1,3.160657406E0
3.597677329E0,-6.846873283E0,4.989131093E-1,3.158676624E0
3.607774729E0,-6.793287754E0,5.504738092E-1,3.037562370E0
3.617871962E0,-6.686001778E0,5.683159828E-1,2.911064148E0
3.627969162E0,-6.575950623E0,5.397387743E-1,3.019375324E0
3.638066395E0,-6.481297970E0,4.756646156E-1,3.083728313E0
3.648163561E0,-6.432800293E0,4.531085193E-1,3.024666786E0
3.658281227E0,-6.413809299E0,4.260287881E-1,3.014719486E0
3.668398893E0,-6.418179989E0,4.391334653E-1,2.930439949E0
3.678516593E0,-6.400817394E0,4.661714137E-1,2.841659069E0
3.688634226E0,-6.368296146E0,5.143643618E-1,2.798068047E0
3.698750826E0,-6.332745075E0,4.953519106E-1,2.747176647E0
3.708867259E0,-6.327704430E0,4.500541091E-1,2.700992584E0
3.718965259E0,-6.307886600E0,4.145253897E-1,2.559167385E0
3.729063225E0,-6.304322243E0,4.052870274E-1,2.510745049E0
3.739188158E0,-6.243487358E0,4.249240160E-1,2.508505821E0
3.749312991E0,-6.206949234E0,4.519841671E-1,2.487928867E0
3.759437757E0,-6.135323048E0,4.917898476E-1,2.480559826E0
3.769562490E0,-6.059049129E0,4.980550408E-1,2.464186668E0
3.779687123E0,-6.018214226E0,4.894178510E-1,2.371218681E0
3.789811723E0,-5.979484081E0,4.538742304E-1,2.311954498E0
3.799909356E0,-5.969374657E0,4.157254100E-1,2.269793034E0
3.810006922E0,-5.933080196E0,3.921566010E-1,2.240177155E0
3.820104422E0,-5.895174980E0,4.168936014E-1,2.266724110E0
3.830201988E0,-5.816751480E0,4.633128047E-1,2.200458527E0
3.840299454E0,-5.749989986E0,4.996882081E-1,2.131936073E0
3.850396920E0,-5.658427238E0,4.767065346E-1,2.052662849E0
3.860494420E0,-5.600199223E0,4.945940673E-1,2.013164520E0
3.870591986E0,-5.493011951E0,4.552648067E-1,1.998365402E0
3.880689686E0,-5.359546661E0,4.326584339E-1,1.978621006E0
3.890787419E0,-5.221169472E0,3.955123723E-1,1.968253613E0
3.900901985E0,-5.123022556E0,3.798153400E-1,1.909645081E0
3.911014451E0,-5.113246918E0,3.975040913E-1,1.779135704E0
3.921126984E0,-5.039908886E0,3.809449077E-1,1.675846100E0
3.931239617E0,-4.931900501E0,3.949871659E-1,1.578368187E0
3.941352283E0,-4.890749454E0,3.920461535E-1,9.893302917E-1
3.951464849E0,-4.878703594E0,3.215267658E-1,1.100071907E0
3.961556815E0,-4.750733852E0,2.283133864E-1,1.975172997E0
3.971648781E0,-4.583774090E0,2.576670349E-1,1.456197739E0
3.981766847E0,-4.657830238E0,3.013471961E-1,1.039094925E0
3.991884880E0,-4.637306213E0,2.699794173E-1,1.232681274E0
4.002002913E0,-4.540367126E0,2.249824703E-1,1.339568138E0
4.012120913E0,-4.386571884E0,2.342316657E-1,1.384892464E0
4.022238813E0,-4.281307220E0,2.131285071E-1,1.414138794E0
4.032356879E0,-4.227125645E0,2.413485050E-1,1.373384476E0
4.042447879E0,-4.167073727E0,3.198518455E-1,1.259227753E0
4.052538779E0,-4.131063938E0,3.475868106E-1,1.141822815E0
4.062629445E0,-4.096277237E0,3.337120414E-1,1.124758720E0
4.072719845E0,-4.106356144E0,3.102082610E-1,1.143717766E0
