"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.619917863E1,3.255176544E-2,5.382299423E-3,3.077411652E-2
7.620928830E1,1.424843073E-2,1.875901222E-2,1.866626740E-2
7.621939793E1,-2.532863617E-2,4.658222198E-2,5.926895142E-2
7.622950750E1,-3.114730120E-2,4.370594025E-2,-7.958889008E-2
7.623961766E1,-2.081727982E-2,-9.728193283E-3,-1.391735077E-1
7.624972763E1,-2.883446217E-2,-4.731392860E-2,8.603191376E-2
7.625985499E1,-1.648926735E-2,-3.041911125E-2,2.077198029E-2
7.626998236E1,-5.099594593E-3,-1.563334465E-2,-3.581418991E-1
7.628010969E1,-3.123360872E-2,-5.569934845E-3,-2.909898758E-1
7.629023679E1,-1.868814230E-2,-1.372694969E-2,3.525543213E-2
7.630036373E1,-3.695249557E-2,-2.254557610E-2,2.204399109E-1
7.631049036E1,-1.524704695E-2,-3.688335419E-3,2.906179428E-1
7.632059659E1,5.061811209E-2,3.824257851E-2,2.285318375E-1
7.633070259E1,5.673182011E-2,8.776903152E-3,1.320419312E-1
7.634083532E1,2.208834887E-2,9.426593781E-3,3.246212006E-2
7.635096799E1,-5.095601082E-4,1.166510582E-2,-3.854084015E-2
7.636110066E1,1.548689604E-2,3.727388382E-2,-5.886936188E-2
7.637123319E1,1.763921976E-2,7.119476795E-2,-3.056049347E-2
7.638136562E1,1.737093925E-2,1.229506731E-1,8.703422546E-2
7.639149789E1,7.399439812E-3,1.149921417E-1,9.260463715E-2
7.640160375E1,1.218825579E-2,8.233630657E-2,5.974674225E-2
7.641170969E1,1.498681307E-2,4.773151875E-2,1.455307007E-2
7.642181559E1,3.508448601E-3,-1.509499550E-2,-2.622795105E-2
7.643192139E1,-1.006519794E-2,-5.283403397E-2,-6.245136261E-2
7.644202709E1,-2.620542049E-2,-9.531283379E-2,-7.234191895E-2
7.645213285E1,-4.241383076E-2,-1.178382635E-1,-5.573844910E-2
7.646223862E1,-3.942352533E-2,-1.247227192E-1,-3.647994995E-2
7.647234415E1,-4.367625713E-2,-9.710586071E-2,-9.843826294E-3
7.648244972E1,-7.221949100E-2,-5.275595188E-2,2.873229980E-2
7.649255525E1,-8.223754168E-2,-1.388323307E-2,7.430362701E-2
7.650267895E1,-3.763431311E-2,7.115125656E-3,3.581714630E-2
7.651280265E1,-1.295220852E-2,8.213794231E-2,-1.012134552E-2
7.652292632E1,1.852798462E-2,1.043181419E-1,2.049255371E-2
7.653304992E1,7.145643234E-3,8.377587795E-2,4.880619049E-2
7.654317282E1,1.527559757E-2,8.367550373E-2,-4.230213165E-2
7.655329565E1,1.304954290E-2,4.687654972E-2,-9.226417542E-2
7.656340068E1,-1.524865627E-3,-3.818273544E-4,6.675720215E-3
7.657350542E1,7.350623608E-3,-2.329111099E-2,8.171939850E-2
7.658480996E1,2.432346344E-2,-1.587116718E-2,6.551074982E-2
7.659486996E1,2.036291361E-2,-8.430242538E-3,-8.594512939E-3
7.660492996E1,4.308521748E-3,-7.021546364E-3,-3.028869629E-2
7.661499096E1,-1.263833046E-2,-2.054226398E-2,5.294799805E-3
7.662505129E1,-3.244984150E-2,4.588484764E-3,2.117156982E-4
7.663511254E1,-4.647552967E-3,-7.840514183E-3,3.356742859E-2
7.664517394E1,-1.291865110E-2,2.595102787E-2,6.945323944E-2
7.665523560E1,-1.828491688E-3,3.155946732E-2,6.237030029E-2
7.666529746E1,1.441746950E-2,3.490757942E-2,7.689094543E-2
7.667535959E1,-9.687185287E-3,3.795993328E-2,3.631114960E-2
7.668542192E1,1.190829277E-2,1.417028904E-2,1.000881195E-2
7.669548442E1,3.105491400E-2,-4.572868347E-4,-9.198188782E-3
7.670554724E1,2.821928263E-2,-5.424976349E-3,-1.405620575E-2
7.671561032E1,3.765404224E-3,-7.576823235E-3,2.714157104E-3
7.672567363E1,-6.117403507E-3,2.919912338E-3,4.835128784E-4
7.673573713E1,-2.063989639E-2,-4.330873489E-4,2.470588684E-2
7.674584226E1,-3.266012669E-2,8.192658424E-3,3.936100006E-2
7.675594482E1,-4.915833473E-2,2.040505409E-3,1.564884186E-2
7.676604529E1,-4.619604349E-2,-2.375841141E-3,6.191253662E-3
7.677614357E1,-4.680693150E-3,-5.076885223E-3,8.584022522E-3
7.678623988E1,-3.281021118E-2,1.330447197E-2,8.472442627E-3
7.679633453E1,5.978167057E-3,2.961540222E-2,8.417129517E-3
7.680642787E1,1.146245003E-2,1.770699024E-2,-5.882263184E-3
7.681651982E1,-7.861852646E-5,3.293251991E-2,1.108455658E-2
7.682664621E1,-2.382117510E-2,3.167319298E-2,2.569580078E-2
7.683677000E1,-1.427578926E-2,2.339923382E-2,2.117156982E-2
7.684689148E1,4.886269569E-3,3.422164917E-2,4.057884216E-2
7.685701071E1,1.214295626E-2,6.373286247E-3,2.639961243E-2
7.686712768E1,-2.170562744E-3,4.736661911E-3,9.799957275E-3
7.687724250E1,-4.523575306E-3,-1.127886772E-2,2.910804749E-2
7.688735550E1,2.440303564E-2,-1.539516449E-2,-6.652832031E-3
7.689746680E1,7.853627205E-3,-1.215851307E-2,2.944850922E-2
7.690757813E1,-6.262779236E-3,-1.489043236E-3,3.208541870E-2
7.691768940E1,-6.022751331E-3,-2.444434166E-2,2.033519745E-2
7.692780063E1,-2.492195368E-2,7.744073868E-3,1.338863373E-2
7.693791166E1,-2.938467264E-2,1.834332943E-2,2.080631256E-2
7.694802249E1,-2.207666636E-2,9.666800499E-3,2.578926086E-2
7.695813323E1,-1.466786861E-2,-3.826975822E-3,3.077316284E-2
7.696824376E1,-1.216518879E-2,2.578437328E-2,1.420307159E-2
7.697835436E1,2.341389656E-3,1.963245869E-2,2.400207520E-2
7.698848209E1,9.577572346E-3,2.549111843E-2,2.183246613E-2
7.699860976E1,-2.622216940E-2,3.126418591E-2,2.443790436E-2
7.700873729E1,1.218318939E-2,2.490615845E-2,2.700901031E-2
7.701886459E1,-1.158165932E-2,4.055976868E-3,3.195476532E-2
7.702899166E1,-1.133108139E-2,2.339363098E-3,2.971839905E-2
7.703911849E1,-1.351338625E-2,-1.560211182E-3,8.370399475E-3
7.704922426E1,-2.278143167E-2,1.615095139E-2,-1.295852661E-2
7.705932969E1,1.393258572E-3,1.020705700E-2,-1.507759094E-2
7.706946202E1,-3.542721272E-3,1.152050495E-2,-1.721382141E-2
7.707959426E1,-3.041762114E-2,9.369850159E-4,-9.784698486E-3
7.708972646E1,-3.564220667E-2,9.746313095E-3,1.206588745E-2
7.709985869E1,-1.854085922E-2,-2.449750900E-2,8.905124664E-2
7.710999069E1,3.902673721E-3,-8.794069290E-3,1.348867416E-1
7.712012269E1,7.004678249E-3,-5.543231964E-3,9.441566467E-2
7.713022722E1,1.450753212E-2,2.820014954E-2,3.942108154E-2
7.714033169E1,-9.173631668E-3,4.485440254E-2,1.308250427E-2
7.715043589E1,-3.427225351E-2,2.852964401E-2,-1.785755157E-2
7.716054005E1,-4.854112864E-2,4.641604424E-2,-2.448825836E-1
7.717064425E1,-3.742945194E-2,-3.400218487E-2,-7.420253754E-2
7.718074859E1,5.801260471E-3,-5.788791180E-2,1.033620834E-1
7.719085275E1,3.260493279E-3,-1.803803444E-2,-1.460094452E-1
7.720095689E1,-2.992349863E-2,-3.899133205E-2,-3.040628433E-1
7.721106102E1,-2.149158716E-2,-3.807747364E-2,-7.122707367E-2
7.722116509E1,-3.898966312E-2,-6.698465347E-2,1.976413727E-1
7.723128682E1,-2.252888680E-2,-5.624055862E-2,2.963399887E-1
7.724140862E1,5.655860901E-2,1.371192932E-2,2.675409317E-1
7.725153055E1,7.446676493E-2,7.011234760E-2,1.015253067E-1
7.726165265E1,7.918941975E-2,7.325124741E-2,-2.910614014E-2
7.727177488E1,7.593214512E-3,9.999966621E-2,-5.443477631E-2
7.728189688E1,-1.168853045E-2,1.049172878E-1,-2.188777924E-2
7.729200168E1,-1.895016432E-2,1.233142614E-1,2.104473114E-2
7.730210645E1,-9.352445602E-3,1.358990669E-1,7.434082031E-2
7.731223845E1,-1.364314556E-2,1.170691252E-1,8.740806580E-2
7.732237055E1,-3.638941050E-2,5.277061462E-2,4.786205292E-2
7.733250265E1,-1.812601089E-2,-1.288115978E-2,2.721691132E-2
7.734263472E1,-2.371400595E-2,-5.646884441E-2,-5.783081055E-3
7.735276688E1,-3.417253494E-2,-1.062713861E-1,-2.472209930E-2
7.736289932E1,-3.018444777E-2,-1.134030819E-1,-6.768321991E-2
7.737300448E1,-3.099340200E-2,-1.152915955E-1,-4.590797424E-2
7.738310965E1,-5.091726780E-2,-1.285393238E-1,-7.242202759E-3
7.739321468E1,-4.738229513E-2,-9.547650814E-2,7.616043091E-3
7.740331968E1,-2.976346016E-2,-7.938361168E-2,1.522636414E-2
7.741342481E1,-2.477431297E-2,-4.979848862E-2,5.133342743E-2
7.742352995E1,-3.719955683E-2,-6.861448288E-3,4.647636414E-2
7.743363518E1,-2.400588989E-2,4.949164391E-2,-2.567195892E-2
7.744374044E1,3.069281578E-3,9.108030796E-2,1.698112488E-2
7.745384601E1,-6.157696247E-3,1.210008860E-1,4.530143738E-2
7.746395178E1,-1.823735237E-2,1.352442503E-1,-2.674293518E-2
7.747407524E1,-2.902090549E-3,1.104203463E-1,-8.878517151E-2
7.748419898E1,1.891189814E-2,4.895019531E-2,-4.979515076E-2
7.749432291E1,1.776129007E-2,-9.292602539E-3,7.563877106E-2
7.750444711E1,2.802616358E-2,-2.236151695E-2,1.147737503E-1
7.751457141E1,3.521126509E-2,-3.666234016E-2,5.304145813E-2
7.752469598E1,1.862096786E-2,-2.161693573E-2,-9.052276611E-3
7.753480304E1,4.280507565E-3,-2.235126495E-2,-6.810188293E-3
7.754491044E1,-1.763135195E-2,-3.321385384E-2,-7.108688354E-3
7.755629496E1,-3.527915478E-2,1.803159714E-3,2.136611938E-2
7.756635896E1,-1.273286343E-2,2.563190460E-2,2.362823486E-2
7.757644496E1,5.504608154E-3,1.262164116E-2,2.863121033E-2
7.758652246E1,-6.826758385E-3,1.443266869E-2,3.856182098E-2
7.759659646E1,1.009297371E-2,-9.977817535E-3,5.095005035E-2
7.760666970E1,8.133292198E-3,-3.975391388E-2,3.690242767E-2
7.761674130E1,1.841151714E-2,-2.949023247E-2,2.752399445E-2
7.762681164E1,-2.722978592E-3,-1.733398438E-2,1.083564758E-2
7.763688050E1,4.567444324E-3,-2.690315247E-2,3.663063049E-3
7.764694862E1,-1.444143057E-2,6.813287735E-3,-2.022552490E-2
7.765701573E1,-2.124530077E-2,1.710176468E-2,-8.076667786E-3
7.766708233E1,-2.313125134E-2,2.081346512E-2,6.606101990E-3
7.767714851E1,3.868341446E-3,1.279616356E-2,1.177501678E-2
7.768721451E1,-7.396697998E-3,2.000331879E-3,2.883720398E-2
7.769728020E1,-1.789510250E-3,-7.050037384E-3,2.182865143E-2
7.770734570E1,-1.047211885E-2,-9.709119797E-3,4.099559784E-2
7.771744450E1,2.238571644E-3,-8.041858673E-3,9.775161743E-3
7.772754119E1,3.143548965E-3,5.339145660E-3,7.242202759E-3
7.773763607E1,-1.772749424E-2,1.202678680E-2,4.796028137E-3
7.774772941E1,-9.924113750E-3,2.399992943E-2,2.449989319E-3
7.775782130E1,-1.404869556E-2,3.633236885E-2,1.933765411E-2
7.776791190E1,-1.357990503E-2,4.170060158E-2,2.189064026E-2
7.777800119E1,-3.000068665E-2,1.525640488E-3,2.921104431E-2
7.778808937E1,-3.418195248E-2,-2.722263336E-3,3.035545349E-3
7.779821171E1,-1.686692238E-2,-1.185774803E-2,5.567550659E-3
7.780833171E1,-4.386365414E-3,-1.868247986E-3,1.287555695E-2
7.781844959E1,-1.356804371E-2,-3.496718407E-2,2.017879486E-2
7.782856548E1,-5.739927292E-3,-2.947473526E-2,1.319503784E-2
7.783867936E1,-7.598340511E-3,2.523660660E-3,1.342201233E-2
7.784879154E1,4.961371422E-3,-1.091217995E-2,-5.488395691E-3
7.785890202E1,-1.840054989E-2,-1.719617844E-2,-1.243495941E-2
7.786901086E1,-3.690719604E-3,-1.391482353E-2,-2.643585205E-3
7.787911902E1,1.220285892E-3,3.601074219E-3,-9.655952454E-3
7.788922712E1,-1.078087091E-2,-7.786512375E-3,-2.150630951E-2
7.789933516E1,-1.298534870E-2,1.674318314E-2,-1.418399811E-2
7.790944306E1,-4.519224167E-4,-4.257917404E-3,3.625488281E-2
7.791955096E1,9.989738464E-4,8.907318115E-4,6.038665771E-2
7.792965872E1,-1.141494513E-2,1.152276993E-3,8.932590485E-2
7.793976652E1,8.851289749E-3,3.228259087E-2,8.462715149E-2
7.794987429E1,1.899421215E-3,5.863094330E-2,3.676319122E-2
7.795999939E1,-2.444553375E-2,6.878209114E-2,2.012538910E-2
7.797012456E1,-5.928760767E-2,4.638242722E-2,-8.193016052E-3
7.798024986E1,-2.613490820E-2,4.661488533E-2,-2.780189514E-1
7.799037516E1,1.144790649E-2,-2.764630318E-2,-1.932067871E-1
7.800050049E1,-7.450997829E-3,-1.089200974E-1,1.256532669E-1
7.801062582E1,2.578604221E-2,-1.588943005E-1,-2.804279327E-2
7.802073435E1,2.036362886E-2,-1.172859669E-1,-1.483135223E-1
7.803084292E1,-2.895152569E-2,-1.023902893E-1,-1.203632355E-2
7.804097829E1,-3.654676676E-2,-1.079339981E-1,1.939907074E-1
7.805111355E1,-4.348516464E-3,-2.322816849E-2,3.279657364E-1
7.806124875E1,6.280750036E-2,9.737515450E-2,2.386941910E-1
7.807138382E1,6.384015083E-2,1.767677069E-1,-4.007625580E-2
7.808151892E1,3.667640686E-2,2.042104006E-1,-1.872901917E-1
7.809165395E1,-5.239486694E-3,1.581262350E-1,-1.284818649E-1
7.810176198E1,-3.378993273E-2,1.341453791E-1,-2.842330933E-2
7.811186992E1,-5.451416969E-2,9.259009361E-2,3.090858459E-3
7.812197778E1,-4.294860363E-2,2.339410782E-2,7.374095917E-2
7.813208555E1,-3.347688913E-2,-5.648851395E-3,1.065034866E-1
7.814219355E1,-4.979670048E-3,-4.731225967E-2,9.123897552E-2
7.815230155E1,-1.282203197E-2,-9.096837044E-2,7.312583923E-2
7.816241685E1,-1.189637184E-2,-1.202251911E-1,5.444431305E-2
7.817253232E1,-2.358824015E-2,-1.250860691E-1,1.853847504E-2
7.818264778E1,-3.984147310E-2,-1.138644218E-1,-3.904247284E-2
7.819276328E1,-5.085486174E-2,-8.285045624E-2,-5.814266205E-2
7.820289955E1,-4.752689600E-2,-9.163594246E-2,-2.916908264E-2
7.821303571E1,-1.339858770E-2,-5.442738533E-2,2.282142639E-3
7.822317188E1,-5.789935589E-3,-4.122781754E-2,3.130912781E-2
7.823330815E1,3.561139107E-3,2.187180519E-2,7.696247101E-2
7.824344451E1,1.465630531E-2,3.632307053E-2,3.142166138E-2
7.825358078E1,-5.498826504E-3,8.345389366E-2,-1.909828186E-2
7.826369991E1,-2.284795046E-2,1.085941792E-1,4.524326324E-2
7.827381901E1,-2.480739355E-2,1.292400360E-1,2.334499359E-2
7.828533296E1,-2.201098204E-2,9.577322006E-2,-7.496452332E-2
7.829540096E1,5.979359150E-3,3.759264946E-2,-4.593372345E-2
7.830546596E1,1.779502630E-2,-4.755973816E-3,7.399559021E-3
7.831553096E1,2.707463503E-2,-2.998781204E-2,2.249145508E-2
7.832559529E1,1.345425844E-2,-4.580831528E-2,5.918025970E-2
7.833565929E1,3.091782331E-2,-4.393339157E-2,3.569698334E-2
7.834572329E1,-1.228022575E-2,-2.927303314E-2,2.138805389E-2
7.835578629E1,-2.956569195E-2,-2.297163010E-2,2.115535736E-2
7.836584872E1,-1.875150204E-2,-4.779577255E-3,1.128005981E-2
7.837591134E1,1.218616962E-3,1.691460609E-2,1.358222961E-2
7.838597434E1,1.984477043E-3,3.988027573E-2,4.248905182E-2
7.839603734E1,-6.329059601E-3,4.226565361E-2,6.924915314E-2
7.840610052E1,-2.063608170E-2,2.796697617E-2,3.387260437E-2
7.841616377E1,-5.092799664E-3,-2.307772636E-2,2.473926544E-2
7.842622700E1,-4.122614861E-3,-3.914546967E-2,2.496528625E-2
7.843629014E1,-1.820278168E-2,-4.890489578E-2,2.015972137E-2
7.844639348E1,-1.103883982E-2,-4.240632057E-2,-6.325721741E-3
7.845649429E1,-2.764934301E-2,-1.411104202E-2,-1.119613647E-2
7.846659305E1,-3.684711456E-2,-1.158285141E-2,-2.071380615E-2
7.847668994E1,-3.150445223E-2,2.262425423E-2,-1.094436646E-2
7.848678510E1,-2.116191387E-2,4.585742950E-3,3.245258331E-2
7.849687850E1,-4.409188032E-2,9.741783142E-4,4.954719543E-2
7.850697054E1,-1.676529646E-2,-1.060104370E-2,5.210494995E-2
7.851706100E1,-2.307111025E-2,5.619525909E-3,6.568908691E-3
7.852718508E1,6.638884544E-3,2.088785172E-3,-3.430080414E-2
7.853730654E1,-1.147872210E-2,2.456307411E-2,-4.890060425E-2
7.854742566E1,-2.568316460E-2,2.847480774E-2,-3.471279144E-2
7.855754243E1,-4.485666752E-3,2.109718323E-2,2.746677399E-2
7.856765728E1,-1.676237583E-2,3.811335564E-2,3.228569031E-2
7.857777043E1,-3.343832493E-2,1.687169075E-2,4.193592072E-2
7.858788187E1,-2.345293760E-2,1.940989494E-2,3.481769562E-2
7.859799164E1,-3.518587351E-2,2.511978149E-3,2.523040771E-2
7.860810124E1,8.320808411E-4,-1.703548431E-2,1.797008514E-2
7.861821087E1,-2.527773380E-2,-5.522489548E-3,8.312225342E-3
7.862832054E1,-1.534044743E-2,-2.999162674E-2,-3.743171692E-3
7.863843024E1,-1.262319088E-2,-2.311372757E-2,-1.336002350E-2
7.864853987E1,6.837964058E-3,-3.009223938E-2,-2.526283264E-2
7.865864974E1,-4.949808121E-3,-2.733135223E-2,-1.798629761E-2
7.866875967E1,-1.698917150E-2,-2.935385704E-2,-1.312255859E-2
7.867886954E1,-2.912402153E-3,-9.844779968E-3,1.296043396E-3
7.868899670E1,3.663241863E-3,-1.212954521E-2,2.042484283E-2
7.869912387E1,-1.577073336E-2,-2.434015274E-2,6.823539734E-2
7.870925080E1,-8.337378502E-3,-1.776838303E-2,9.445858002E-2
7.871937747E1,-2.843081951E-3,-1.177334785E-2,7.510471344E-2
7.872950397E1,1.692968607E-2,3.199243546E-2,6.999492645E-2
7.873963027E1,-4.374146461E-3,5.888366699E-2,2.891731262E-2
7.874973633E1,-1.622080803E-2,6.004905701E-2,3.584480286E-2
7.875984220E1,-4.135358334E-2,7.680010796E-2,-5.743503571E-2
7.876997510E1,-3.415936232E-2,6.828832626E-2,-2.581253052E-1
7.878010786E1,-1.525282860E-2,-4.390835762E-2,-5.159282684E-2
7.879024050E1,1.655983925E-2,-1.010355949E-1,1.253852844E-1
7.880037316E1,3.058850765E-2,-9.248614311E-2,-8.626270294E-2
7.881050580E1,7.633745670E-3,-6.334352493E-2,-2.234649658E-1
7.882063856E1,-3.632122278E-2,-6.040954590E-2,-9.432411194E-2
7.883074456E1,-3.451031446E-2,-9.214925766E-2,2.098827362E-1
7.884085060E1,3.019011021E-2,-4.778623581E-2,3.486413956E-1
7.885095646E1,9.244430065E-2,5.142688751E-2,2.617826462E-1
7.886106236E1,6.941181421E-2,1.110048294E-1,4.749393463E-2
7.887116800E1,2.445387840E-2,1.349489689E-1,-1.287765503E-1
7.888127343E1,-2.815979719E-2,1.255710125E-1,-1.206827164E-1
7.889137873E1,-4.303729534E-2,9.250593185E-2,-6.178855896E-2
7.890148413E1,-4.580712318E-2,8.730649948E-2,-2.049446106E-3
7.891158949E1,-1.698029041E-2,7.620334625E-2,6.568813324E-2
7.892169469E1,-2.387702465E-2,2.642011642E-2,1.171121597E-1
7.893181763E1,-2.353614569E-2,-3.321814537E-2,1.038417816E-1
7.894194059E1,-2.086919546E-2,-6.808423996E-2,6.868648529E-2
7.895206349E1,1.003491879E-2,-1.004421711E-1,3.061103821E-2
7.896218629E1,-9.639382362E-3,-9.644508362E-2,-3.424358368E-2
7.897230906E1,-5.145251751E-3,-8.162140846E-2,-6.341171265E-2
7.898243189E1,-3.162258863E-2,-6.862783432E-2,-3.019714355E-2
7.899253716E1,-3.420197964E-2,-4.292416573E-2,-6.404876709E-3
7.900264246E1,-1.758414507E-2,-3.564286232E-2,7.970809937E-3
7.901277506E1,-2.034175396E-2,-1.861381531E-2,2.475929260E-2
7.902290779E1,-3.302401304E-2,-1.978158951E-3,3.185939789E-2
7.903304056E1,-2.249127626E-2,4.382610321E-3,4.463195801E-4
7.904317342E1,-2.434080839E-2,5.066967010E-2,-3.355789185E-2
7.905330626E1,-6.943106651E-3,7.481169701E-2,4.005622864E-2
7.906343919E1,-2.112215757E-2,1.035859585E-1,1.544189453E-2
7.907354496E1,-3.990870714E-2,9.235453606E-2,-6.886577606E-2
7.908365076E1,-1.919555664E-2,5.150628090E-2,-9.769248962E-2
7.909375656E1,-1.911795139E-2,1.704549789E-2,-3.273296356E-2
7.910386236E1,-4.354357719E-3,-1.404857635E-2,2.048587799E-2
7.911396806E1,2.018618584E-2,-5.001187325E-2,9.285831451E-2
7.912407372E1,1.573723555E-2,-4.869890213E-2,9.795379639E-2
7.913417942E1,-1.065158844E-2,-6.095671654E-2,5.718708038E-2
7.914428515E1,-1.781839132E-2,-2.693486214E-2,3.044795990E-2
7.915439112E1,-3.013652563E-2,-8.819103241E-4,2.027416229E-2
7.916449719E1,-1.433962584E-2,-8.173465729E-3,4.121398926E-2
7.917462122E1,-1.215517521E-3,4.740571976E-2,3.114128113E-2
7.918474542E1,3.089308739E-4,4.203391075E-2,5.249786377E-2
7.919486962E1,-1.442581415E-2,4.904031754E-2,5.243206024E-2
7.920499372E1,-1.184529066E-2,1.984024048E-2,4.516506195E-2
7.921511795E1,-6.962954998E-3,6.994485855E-3,3.062057495E-2
7.922524215E1,2.117955685E-2,3.217697144E-3,2.070522308E-2
7.923534842E1,1.095712185E-2,1.109957695E-2,3.535270691E-3
7.924545452E1,9.329915047E-4,-4.871845245E-3,-1.626968384E-3
7.925677396E1,-1.167100668E-2,1.791858673E-2,7.657051086E-3
7.926683396E1,-2.653127909E-2,3.651618958E-2,7.501602173E-3
7.927692896E1,-2.429956198E-2,3.145408630E-2,-6.934165955E-3
7.928700796E1,-3.126817942E-2,2.624702454E-2,2.172470093E-2
7.929708196E1,-2.391940355E-2,-1.295542717E-2,5.027770996E-2
7.930715271E1,-1.413655281E-2,-2.360582352E-3,2.366733551E-2
7.931722130E1,-1.629281044E-2,-1.132273674E-2,4.156112671E-3
7.932728881E1,1.089394093E-3,-6.089687347E-3,-2.254295349E-2
7.933735509E1,-1.258379221E-2,1.139783859E-2,1.101493835E-3
7.934742097E1,2.070069313E-3,1.732707024E-2,1.283168793E-2
7.935748641E1,-1.508742571E-2,2.130270004E-3,4.374980927E-2
7.936755151E1,-2.271872759E-2,2.295231819E-2,4.356288910E-2
7.937761614E1,-4.202991724E-2,3.642106056E-2,3.857326508E-2
7.938768056E1,-2.299660444E-2,6.402730942E-3,3.350543976E-2
7.939774664E1,-1.596635580E-2,1.218390465E-2,3.080558777E-2
7.940781206E1,1.018625498E-2,2.022147179E-2,1.849651337E-2
7.941791840E1,1.489913464E-2,2.121448517E-3,1.581573486E-2
7.942802165E1,-1.626849174E-2,1.033544540E-3,1.079654694E-2
7.943812224E1,-1.381719112E-2,-2.209663391E-3,2.019882202E-2
7.944822062E1,-1.130419970E-2,1.795768738E-3,3.680419922E-2
7.945831699E1,7.830858231E-4,2.496576309E-2,4.143905640E-2
7.946841154E1,-1.633167267E-3,1.454401016E-2,2.450180054E-2
7.947850430E1,-6.369173527E-3,2.308845520E-2,2.742767334E-3
7.948859544E1,-1.579141617E-2,2.948904037E-2,-1.895618439E-2
7.949872066E1,-1.588201523E-2,1.932215691E-2,-1.908683777E-2
7.950884311E1,-2.094882727E-2,1.903390884E-2,-7.198333740E-3
7.951896315E1,-4.746937752E-2,9.260416031E-3,5.978393555E-2
7.952908088E1,-2.581614256E-2,-5.473136902E-3,1.171760559E-1
7.953919640E1,9.923577309E-3,8.341431618E-3,1.194429398E-1
7.954930987E1,7.854342461E-3,4.632115364E-3,4.736709595E-2
7.955942135E1,-1.037836075E-3,3.167939186E-2,3.030872345E-2
7.956953101E1,-4.095965624E-2,4.689180851E-2,6.595993042E-2
7.957963938E1,-4.177004099E-2,5.050218105E-2,-8.978557587E-2
7.958974758E1,-4.076755047E-2,-1.066160202E-2,-1.350984573E-1
7.959985558E1,-4.429841042E-2,-5.122649670E-2,9.475040436E-2
7.960996348E1,-5.141854286E-3,-2.568411827E-2,3.650665283E-2
7.962007145E1,9.345114231E-3,-1.178205013E-2,-2.946634293E-1
7.963017935E1,-2.710080147E-2,2.460360527E-3,-2.683944702E-1
7.964028721E1,-2.522653341E-2,-3.893852234E-3,3.610897064E-2
7.965039494E1,-3.397500515E-2,-3.474962711E-2,2.092351913E-1
7.966052064E1,1.587867737E-3,-1.861166954E-2,3.104457855E-1
7.967064631E1,7.126849890E-2,1.799333096E-2,2.505693436E-1
7.968077198E1,5.793875456E-2,3.107118607E-2,1.251993179E-1
7.969089768E1,2.344191074E-2,1.422142982E-2,3.742408752E-2
7.970102261E1,9.101033211E-4,3.008222580E-2,-4.093742371E-2
7.971114761E1,-9.391188622E-3,4.282200336E-2,-4.710292816E-2
7.972125198E1,9.480774403E-3,9.516239166E-2,1.456356049E-2
7.973135641E1,8.997261524E-3,1.320216656E-1,8.894252777E-2
7.974148784E1,-2.525031567E-2,1.304968596E-1,1.158943176E-1
7.975161921E1,9.847879410E-4,1.071155071E-1,9.255218506E-2
7.976175061E1,-1.061999798E-2,6.487357616E-2,3.769016266E-2
7.977188204E1,-2.195662260E-2,-2.248156071E-2,-1.038455963E-2
7.978201351E1,-1.882159710E-2,-4.867970943E-2,-5.628299713E-2
7.979214507E1,-2.538555861E-2,-6.995773315E-2,-7.103824615E-2
7.980224951E1,-8.264482021E-3,-9.275579453E-2,-4.732513428E-2
7.981235401E1,-4.134035110E-2,-1.071144342E-1,-1.855945587E-2
7.982245837E1,-2.898818254E-2,-7.981610298E-2,8.003234863E-3
7.983256274E1,-5.287075043E-2,-5.948150158E-2,4.176998138E-2
7.984266717E1,-3.915220499E-2,-3.986978531E-2,7.293891907E-2
7.985277170E1,-3.554409742E-2,7.259726524E-3,4.635715485E-2
7.986287640E1,-1.349473000E-2,5.320286751E-2,-4.465103149E-3
7.987298114E1,-1.576232910E-2,9.639298916E-2,6.671619415E-2
7.988308590E1,-2.004486322E-2,1.038519144E-1,3.501415253E-2
7.989319074E1,-3.339546919E-2,8.121025562E-2,-4.671764374E-2
7.990331320E1,3.572702408E-4,4.836416245E-2,-1.159944534E-1
7.991343590E1,-4.775404930E-3,2.428603172E-2,-1.960754395E-2
7.992355867E1,2.582955360E-2,-3.851294518E-3,9.128189087E-2
7.993368150E1,2.183318138E-3,-2.297520638E-2,8.701419830E-2
7.994380447E1,3.384429216E-2,-2.911376953E-2,3.699207306E-2
7.995392753E1,8.400321007E-3,1.446127892E-3,2.018451691E-2
7.996403267E1,-5.458533764E-3,-2.475619316E-3,1.990890503E-2
7.997413767E1,-2.516978979E-2,-6.486535072E-3,3.389835358E-2
7.998426993E1,-2.609938383E-2,4.441142082E-3,5.994987488E-2
7.999440203E1,-2.935057878E-2,-5.598068237E-4,8.857154846E-2
8.000453390E1,-2.030646801E-2,1.895904541E-2,7.663440704E-2
8.001466580E1,-2.297836542E-2,4.331290722E-2,5.993938446E-2
8.002479763E1,3.314018250E-3,3.392469883E-2,2.884960175E-2
8.003492946E1,1.782256365E-2,7.174134254E-3,1.919841766E-2
8.004503423E1,2.477425337E-2,-5.581021309E-3,1.423168182E-2
8.005513890E1,3.370016813E-2,5.722880363E-3,4.467964172E-3
